cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,616991700,2810000,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,86625500,650000,SH
03769M304,APOLLO GLOBAL MGMT INC,SER A MAND CNV,,63252000,900000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,877000,1835000,SH
051774107,AURORA INNOVATION INC,CLASS A COM,,2173719,1032463,SH
071734107,BAUSCH HEALTH COS INC,COM,,645000,100000,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,320611500,4675000,SH
14040H105,CAPITAL ONE FINL CORP,COM,,294423300,1385000,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,208709000,850000,SH
147528103,CASEYS GEN STORES INC,COM,,282660000,500000,SH
199908104,COMFORT SYS USA INC,COM,,165036000,200000,SH
203668108,COMMUNITY HEALTH SYS INC NEW,COM,,481500,150000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,,53820000,3000000,SH
22160N109,COSTAR GROUP INC,COM,,254544290,3017000,SH
G25508105,CRH PLC,ORD,,259583500,2165000,SH
235851102,DANAHER CORPORATION,COM,,9913000,50000,SH
339750101,FLOOR & DECOR HLDGS INC,CL A,,98021000,1330000,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,284480000,1120000,SH
343928115,FLYEXCLUSIVE INC,*W EXP 99/99/999,,116681,367499,SH
343928107,FLYEXCLUSIVE INC,COM CL A,,5048680,1022000,SH
42806J148,HERTZ GLOBAL HLDGS INC,*W EXP 06/30/205,,14768400,3970000,SH
46982L108,JACOBS SOLUTIONS INC,COM,,137121900,915000,SH
49177J102,KENVUE INC,COM,,146070000,9000000,SH
49177J102,KENVUE INC,COM,Call,24345000,1500000,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,220590000,1350000,SH
50212V100,LPL FINL HLDGS INC,COM,,197665435,594143,SH
576323109,MASTEC INC,COM,,154287250,725000,SH
30303M102,META PLATFORMS INC,CL A,,161563600,220000,SH
594918104,MICROSOFT CORP,COM,,569745000,1100000,SH
62482R107,MR COOPER GROUP INC,COM,,194980750,925000,SH
655844108,NORFOLK SOUTHN CORP,COM,,495676500,1650000,SH
67066G104,NVIDIA CORPORATION,COM,,531753000,2850000,SH
69331C108,PG&E CORP,COM,,755508000,50100000,SH
69331CAL2,PG&E CORP,NOTE 4.250%12/0,,10112827,10000000,PRN
69331C306,PG&E CORP,PFD CONV SER A,,5513200,140000,SH
741623102,PRIMO BRANDS CORPORATION,CLASS A COM SHS,,127627500,5775000,SH
77311W101,ROCKET COS INC,COM CL A,,77520000,4000000,SH
G8068L108,SHARKNINJA INC,COM SHS,,185670000,1800000,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,252990000,3000000,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,582907500,875000,SH
092667104,STRATA CRITICAL MEDICAL INC,CL A COM,,25300000,5000000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,307219000,1100000,SH
87422Q109,TALEN ENERGY CORP,COM,,148883000,350000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,263193432,6707274,SH
907818108,UNION PAC CORP,COM,,206823750,875000,SH
92840M102,VISTRA CORP,COM,,183185200,935000,SH
