cusip,issuer,class,put_call,value_usd,shares,sh_type
00751Y106,ADVANCE AUTO PARTS INC,COM,,4749750,75000,SH
00751Y106,ADVANCE AUTO PARTS INC,COM,Call,3958125,62500,SH
00791N102,ADVANCE SOLUTIONS INC,COM CL A,,2012500,625000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,,7330000,1000000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,Call,916250,125000,SH
00768Y313,ADVISORSHARES TR,MSOS 2X DAILY ET,,69500,25000,SH
02079K107,ALPHABET INC,CAP STK CL C,,4585500,25000,SH
02079K305,ALPHABET INC,CAP STK CL A,,2276875,12500,SH
01626W101,ALIGHT INC,COM CL A,,4243500,575000,SH
023135106,AMAZON COM INC,COM,,2415625,12500,SH
03662Q105,ANSYS INC,COM,,4822500,15000,SH
00187Y100,API GROUP CORP,COM STK,,3763000,100000,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,17710500,150000,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,Put,4427625,37500,SH
46264C305,AUTHID INC,COM,,1557000,150000,SH
07556Q881,BEAZER HOMES USA INC,COM NEW,,3435000,125000,SH
097023105,BOEING CO,COM,,1820100,10000,SH
G1890L107,CAPRIL HOLDINGS LIMITED,SHS,,3308000,100000,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,Call,827000,25000,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,Put,3308000,100000,SH
185634102,CLENE INC,COMMON STOCK,,133575,375000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,,4650000,500000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,Call,3487500,375000,SH
G25508105,CRH PLC,ORD,,7498000,100000,SH
G25508105,CRH PLC,ORD,Call,3749000,50000,SH
G25508105,CRH PLC,ORD,Put,1874500,25000,SH
254687106,DISNEY WALT CO,COM,Call,7446750,75000,SH
28618M106,ELEMENT SOLUTIONS INC,COM,,13560000,500000,SH
29280W109,ENERGY VAULT HOLDINGS INC,COM,,237400,250000,SH
33833Q106,FIVE POINT HOLDINGS LLC,COM CL A,,732500,250000,SH
399473206,GROUPON INC,COM NEW,,3825000,250000,SH
399473206,GROUPON INC,COM NEW,Call,1912500,125000,SH
457642205,INNODATA INC,COM NEW,,1483000,100000,SH
457642205,INNODATA INC,COM NEW,Call,741500,50000,SH
457642205,INNODATA INC,COM NEW,Put,370750,25000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,47911000,100000,SH
531229813,LIBERTY MEDIA CORP DEL,COM LBTY SRM S A,,886000,40000,SH
531229789,LIBERTY MEDIA CORP DEL,COM LBTY SRM S C,,1329600,60000,SH
60879E200,MOMENTUS INC,CL A NEW,,26785,50000,SH
70614W100,PELETON INTERACTIVE INC,CL A COM,,5070000,1500000,SH
70614W100,PELETON INTERACTIVE INC,CL A COM,Call,1690000,500000,SH
81369Y506,SELECT SECTOR SPDR TR,ENERGY,,2278750,25000,SH
83304A106,SNAP INC,CL A,Call,2076250,125000,SH
586001109,SOHO HOUSE & CO INC,COM CL A,,10620000,2000000,SH
586001109,SOHO HOUSE & CO INC,COM CL A,Call,931374,175400,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,,6802750,12500,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,40816500,75000,SH
86337R202,STRONGHOLD DIGITAL MINING IN,CLASS A COM,,321750,75000,SH
871607107,SYNOPSYS INC,COM,Put,2023204,3400,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,12438000,600000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,Call,12956250,625000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,Put,2591250,125000,SH
88080T104,TERAWULF INC,COM,,5073000,1000000,SH
88080T104,TERAWULF INC,COM,Call,2225000,500000,SH
88160R101,TESLA INC,COM,,1484100,7500,SH
872590104,T-MOBILE US INC,COM,Put,4404500,25000,SH
911163103,UNITED NAT FOODS INC,COM,,2620000,200000,SH
911163103,UNITED NAT FOODS INC,COM,Call,655000,50000,SH
911684108,UNITED STATES CELLULAR CORP,COM,,1395500,25000,SH
92343V104,VERIZON COMMUNICATIONS INC,COM,,3093000,75000,SH
