cusip,issuer,class,put_call,value_usd,shares,sh_type
00827B106,AFFIRM HLDGS INC,COM CL A,,228527592,5057039,SH
03831W108,APPLOVIN CORP,COM CL A,,740262322,2793759,SH
20717M103,CONFLUENT INC,CLASS A COM,,51122640,2181000,SH
256163106,DOCUSIGN INC,COM,,387036894,4754753,SH
268150109,DYNATRACE INC,COM NEW,,119183035,2527742,SH
48203R104,JUNIPER NETWORKS INC,COM,,204166392,5641514,SH
531229755,LIBERTY MEDIA CORP DEL,COM LBTY ONE S C,,265689358,2951776,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,410162488,3141082,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,94478604,2885724,SH
30303M102,META PLATFORMS INC,CL A,,229309437,397858,SH
60937P106,MONGODB INC,CL A,,161543400,921000,SH
64110L106,NETFLIX INC,COM,,539934870,579000,SH
67059N108,NUTANIX INC,CL A,,286429941,4102993,SH
67066G104,NVIDIA CORPORATION,COM,,165497561,1527012,SH
74736K101,QORVO INC,COM,,168979597,2333650,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,93325668,2616363,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,91799723,2805615,SH
88339J105,THE TRADE DESK INC,COM CL A,,86512320,1581000,SH
90138F102,TWILIO INC,CL A,,321180341,3280363,SH
90353T100,UBER TECHNOLOGIES INC,COM,,410174696,5629628,SH
911684108,UNITED STATES CELLULAR CORP,COM,,125565613,1815844,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,240402431,22404700,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,75265180,7526518,SH
