cusip,issuer,class,put_call,value_usd,shares,sh_type
00724F101,ADOBE INC,COM,,234497902,452891,SH
00724F101,ADOBE INC,COM,,526361686,1016574,SH
00724F101,ADOBE INC,COM,,36774289,71023,SH
00724F101,ADOBE INC,COM,,63044375,121759,SH
00724F101,ADOBE INC,COM,,11385464,21989,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,16434745,100163,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,141787271,864135,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,493972357,3010558,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,45012723,274334,SH
00851L103,AGORA INC,ADS,,1049579,435510,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,8836188,83266,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,6092668,57413,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,62571748,589632,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,193402214,1822486,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,9579028,90266,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,7550756,71153,SH
02079K305,ALPHABET INC,CAP STK CL A,,11686620,70465,SH
02079K305,ALPHABET INC,CAP STK CL A,,128812378,776680,SH
02079K305,ALPHABET INC,CAP STK CL A,,370640087,2234791,SH
02079K305,ALPHABET INC,CAP STK CL A,,20167858,121603,SH
02079K305,ALPHABET INC,CAP STK CL A,,79390737,478690,SH
02079K107,ALPHABET INC,CAP STK CL C,,2178151,13028,SH
02079K107,ALPHABET INC,CAP STK CL C,,16481925,98582,SH
02079K107,ALPHABET INC,CAP STK CL C,,69081738,413193,SH
02079K107,ALPHABET INC,CAP STK CL C,,2595290,15523,SH
02079K107,ALPHABET INC,CAP STK CL C,,20559355,122970,SH
023135106,AMAZON COM INC,COM,,459916848,2468292,SH
023135106,AMAZON COM INC,COM,,1367179419,7337409,SH
023135106,AMAZON COM INC,COM,,71990459,386360,SH
023135106,AMAZON COM INC,COM,,165443525,887906,SH
023135106,AMAZON COM INC,COM,,35227922,189062,SH
00165C302,AMC ENTMT HLDGS INC,CL A NEW,,1038019,228136,SH
03831W108,APPLOVIN CORP,COM CL A,,86475667,662395,SH
03831W108,APPLOVIN CORP,COM CL A,,150578981,1153420,SH
03831W108,APPLOVIN CORP,COM CL A,,13583336,104047,SH
03831W108,APPLOVIN CORP,COM CL A,,5287275,40500,SH
03831W108,APPLOVIN CORP,COM CL A,,4338699,33234,SH
049468101,ATLASSIAN CORPORATION,CL A,,1849660,11647,SH
049468101,ATLASSIAN CORPORATION,CL A,,3841455,24189,SH
049468101,ATLASSIAN CORPORATION,CL A,,47607268,299775,SH
049468101,ATLASSIAN CORPORATION,CL A,,23991744,151072,SH
049468101,ATLASSIAN CORPORATION,CL A,,1500437,9448,SH
08862E109,BEYOND MEAT INC,COM,,2328205,343393,SH
09260D107,BLACKSTONE INC,COM,,10424784,68078,SH
09260D107,BLACKSTONE INC,COM,,16771563,109525,SH
09260D107,BLACKSTONE INC,COM,,1637113,10691,SH
09260D107,BLACKSTONE INC,COM,,645902,4218,SH
09260D107,BLACKSTONE INC,COM,,529370,3457,SH
11135F101,BROADCOM INC,COM,,108058830,626428,SH
11135F101,BROADCOM INC,COM,,11249588,65215,SH
11135F101,BROADCOM INC,COM,,13216260,76616,SH
11135F101,BROADCOM INC,COM,,129089685,748346,SH
11135F101,BROADCOM INC,COM,,419101515,2429574,SH
11135F101,BROADCOM INC,COM,,20238218,117323,SH
11135F101,BROADCOM INC,COM,,44767890,259524,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,11262923,41556,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,10041662,37050,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,71831894,265033,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,8139031,30030,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,258137103,952430,SH
15961R105,CHARGEPOINT HOLDINGS INC,COM CL A,,4222000,3081752,SH
