cusip,issuer,class,put_call,value_usd,shares,sh_type
011659109,ALASKA AIR GROUP INC,COM,Call,45210000,1000000,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,Put,129260000,11500000,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,Call,39340000,3500000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,21451500,150000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,Call,114408000,800000,SH
071734107,BAUSCH HEALTH COS INC,COM,,93843,11500,SH
090043AD2,BILL HOLDINGS INC,NOTE 4/0,,28301440,32000000,PRN
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,246038758,3500338,SH
09239BAD1,BLACKLINE INC,NOTE 3/1,,11238465,12000000,PRN
09857LAN8,BOOKING HOLDINGS INC,NOTE 0.750% 5/0,,55977479,25000000,PRN
14149Y108,CARDINAL HEALTH INC,COM,,221040000,2000000,SH
148806102,CATALENT INC,COM,,242280000,4000000,SH
20717MAB9,CONFLUENT INC,NOTE 1/1,,17667669,20000000,PRN
21900C308,CORMEDIX INC,COM,,12528226,1550523,SH
22822V101,CROWN CASTLE INC,COM,,145321750,1225000,SH
29788T103,E2OPEN PARENT HOLDINGS INC,COM CL A,,120172500,27250000,SH
29444U700,EQUINIX INC,COM,Put,44381500,50000,SH
26922A842,ETF SER SOLUTIONS,US GLB JETS,Put,265216000,12800000,SH
29786A106,ETSY INC,COM,,277650000,5000000,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,39645773,633724,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,Put,46100000,200000,SH
44107P104,HOST HOTELS & RESORTS INC,COM,Put,8800000,500000,SH
443201108,HOWMET AEROSPACE INC,COM,,10025000,100000,SH
448579102,HYATT HOTELS CORP,COM CL A,Put,30440000,200000,SH
G4705A100,ICON PLC,SHS,Call,12411792,43200,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Call,73210500,150000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,219631500,450000,SH
46266C105,IQVIA HLDGS INC,COM,Call,9952740,42000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,276112500,1250000,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,184296536,2384481,SH
571903202,MARRIOTT INTL INC NEW,CL A,Put,49720000,200000,SH
57667L107,MATCH GROUP INC NEW,COM,,456154843,12054832,SH
594972AE1,MICROSTRATEGY INC,NOTE 2/1,,6857567,5000000,PRN
629377508,NRG ENERGY INC,COM NEW,,880754800,9668000,SH
682189AS4,ON SEMICONDUCTOR CORP,NOTE 5/0,,14630909,10000000,PRN
700517105,PARK HOTELS & RESORTS INC,COM,Put,7050000,500000,SH
718546104,PHILLIPS 66,COM,,101873750,775000,SH
72352L106,PINTEREST INC,CL A,,906360000,28000000,SH
753422AF1,RAPID7 INC,NOTE 0.250% 3/1,,37864382,41500000,PRN
76680RAH0,RINGCENTRAL INC,NOTE 3/1,,36500085,40000000,PRN
G7997W102,SEADRILL 2021 LTD,COM,,147186866,3703746,SH
81369Y506,SELECT SECTOR SPDR TR,ENERGY,Call,48290000,550000,SH
81369Y506,SELECT SECTOR SPDR TR,ENERGY,Put,1984280000,22600000,SH
81369Y605,SELECT SECTOR SPDR TR,FINANCIAL,Put,317240000,7000000,SH
81369Y886,SELECT SECTOR SPDR TR,SBI INT-UTILS,,117938800,1460000,SH
81369Y100,SELECT SECTOR SPDR TR,SBI MATERIALS,Put,43371000,450000,SH
G8060N102,SENSATA TECHNOLOGIES HLDG PL,SHS,,116545000,3250000,SH
844741108,SOUTHWEST AIRLS CO,COM,,1810881895,61116500,SH
78464A755,SPDR SER TR,S&P METALS MNG,Put,261252000,4100000,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,4131072000,7200000,SH
867224107,SUNCOR ENERGY INC NEW,COM,,1943546096,52670800,SH
882508104,TEXAS INSTRS INC,COM,Call,103285000,500000,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,50448856,11870319,SH
89679M104,TRIPLE FLAG PRECIOUS METAL,COM,,2165138463,133815727,SH
91325V108,UNITI GROUP INC,COM,,57082231,10120963,SH
91332UAB7,UNITY SOFTWARE INC,NOTE 11/1,,31264100,35000000,PRN
92189H607,VANECK ETF TRUST,OIL SERVICES ETF,Put,357474600,1260000,SH
94419LAR2,WAYFAIR INC,NOTE 3.500%11/1,,22056839,15000000,PRN
958102105,WESTERN DIGITAL CORP.,COM,,153652500,2250000,SH
