cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,768604785,3500500,SH
12504L109,CBRE GROUP INC,CL A,,36962158,234591,SH
254687106,DISNEY WALT CO,COM,,502876100,4391931,SH
45765U103,INSIGHT ENTERPRISES INC,COM,,257637920,2271739,SH
531229748,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,,162153376,1719548,SH
531229722,LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,,340935659,3515888,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,104717504,640866,SH
30303M102,META PLATFORMS INC,CL A,,564498812,768674,SH
60937P106,MONGODB INC,CL A,,367192777,2118200,SH
62482R107,MR COOPER GROUP INC,COM,,190722792,904800,SH
771049103,ROBLOX CORP,CL A,,593311773,4283221,SH
77311W101,ROCKET COS INC,COM CL A,,492167251,25395627,SH
79466L302,SALESFORCE INC,COM,,686946633,2898509,SH
829073105,SIMPSON MFG INC,COM,,202281967,1207942,SH
888787108,TOAST INC,CL A,,124031772,3397200,SH
92826C839,VISA INC,COM CL A,,534549873,1565850,SH
