cusip,issuer,class,put_call,value_usd,shares,sh_type
011659109,ALASKA AIR GROUP INC,COM,,18407203,372013,SH
025816109,AMERICAN EXPRESS CO,COM,,1413719,4432,SH
037833100,APPLE INC,COM,,849404,4140,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,84540800,116,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,119821971,246664,SH
166764100,CHEVRON CORP NEW,COM,,914841,6389,SH
191216100,COCA COLA CO,COM,,1105257,15622,SH
22160K105,COSTCO WHSL CORP NEW,COM,,3730094,3768,SH
231021106,CUMMINS INC,COM,,13112773,40039,SH
243537107,DECKERS OUTDOOR CORP,COM,,21698606,210523,SH
254687106,DISNEY WALT CO,COM,,17906674,144397,SH
256677105,DOLLAR GEN CORP NEW,COM,,105929443,926119,SH
256746108,DOLLAR TREE INC,COM,,50153460,506396,SH
29446M102,EQUINOR ASA,SPONSORED ADR,,12826881,510218,SH
30231G102,EXXON MOBIL CORP,COM,,6126597,56833,SH
33829M101,FIVE BELOW INC,COM,,42345691,322806,SH
Y2573F102,FLEX LTD,ORD,,254093,5090,SH
369604301,GE AEROSPACE,COM NEW,,2407111,9352,SH
36266G107,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,,339315,4581,SH
36828A101,GE VERNOVA INC,COM,,1818159,3436,SH
403949100,HF SINCLAIR CORP,COM,,14334216,348934,SH
46436E718,ISHARES TR,0-3 MNTH TREASRY,,818408,8128,SH
496902404,KINROSS GOLD CORP,COM,,48245496,3086724,SH
58933Y105,MERCK & CO INC,COM,,3518108,44443,SH
651639106,NEWMONT CORP,COM,,39508702,678145,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,2962287,13558,SH
680665205,OLIN CORP,COM PAR $1,,16020485,797436,SH
69047Q102,OVINTIV INC,COM,,627330,16487,SH
92556H206,PARAMOUNT GLOBAL,CLASS B COM,,21693850,1681694,SH
78413P101,SEACOR MARINE HLDGS INC,COM,,1078548,211480,SH
780259305,SHELL PLC,SPON ADS,,349797,4968,SH
85207H104,SPROTT PHYSICAL GOLD TR,UNIT,,605079,23869,SH
855244109,STARBUCKS CORP,COM,,21907019,239081,SH
87165B103,SYNCHRONY FINANCIAL,COM,,296125,4437,SH
89417E109,TRAVELERS COMPANIES INC,COM,,5151483,19255,SH
91913Y100,VALERO ENERGY CORP,COM,,26710181,198707,SH
98149E303,WORLD GOLD TR,SPDR GLD MINIS,,1113906,17001,SH
