cusip,issuer,class,put_call,value_usd,shares,sh_type
00751Y106,ADVANCE AUTO PARTS INC,COM,,94617307,1500100,SH
02079K305,ALPHABET INC,CAP STK CL A,,360657000,1980000,SH
023135106,AMAZON COM INC,COM,,985575000,5100000,SH
026874784,AMERICAN INTL GROUP INC,COM NEW,,256128000,3450000,SH
032095101,AMPHENOL CORP NEW,CL A,,188636000,2800000,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,118070000,1000000,SH
03769M304,APOLLO GLOBAL MGMT INC,SER A MAND CNV,,59049000,900000,SH
037833100,APPLE INC,COM,,410709000,1950000,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,81818400,80000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,379845,1835000,SH
051774107,AURORA INNOVATION INC,CLASS A COM,,2859923,1032463,SH
070830104,BATH & BODY WORKS INC,COM,,467623750,11975000,SH
17243V102,CINEMARK HLDGS INC,COM,,151340000,7000000,SH
219948106,CORPAY INC,COM SHS,,203803650,765000,SH
G25508105,CRH PLC,ORD,,48737000,650000,SH
235851102,DANAHER CORPORATION,COM,,512192500,2050000,SH
268150109,DYNATRACE INC,COM NEW,,6711000,150000,SH
26884L109,EQT CORP,COM,,72111000,1950000,SH
G3421J106,FERGUSON PLC NEW,SHS,,186872250,965000,SH
343928115,FLYEXCLUSIVE INC,*W EXP 99/99/999,,203962,367499,SH
343928107,FLYEXCLUSIVE INC,COM CL A,,4118660,1022000,SH
H33700115,GLOBAL BLUE GROUP HOLDING AG,*W EXP 08/28/202,,106667,1333333,SH
H33700107,GLOBAL BLUE GROUP HOLDING AG,ORD SHS,,40428237,8387601,SH
42806J148,HERTZ GLOBAL HLDGS INC,*W EXP 06/30/205,,9726500,3970000,SH
42809H107,HESS CORP,COM,,92200000,625000,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,136890000,1000000,SH
459506101,INTERNATIONAL FLAVORS&FRAGRA,COM,,123773000,1300000,SH
46982L108,JACOBS SOLUTIONS INC,COM,,243547921,1743239,SH
G50737124,JAWS MUSTANG ACQUISITION COR,*W EXP 01/30/202,,100000,1000000,SH
48666K109,KB HOME,COM,,147378000,2100000,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,127955100,1365000,SH
30303M102,META PLATFORMS INC,CL A,,554642000,1100000,SH
595112103,MICRON TECHNOLOGY INC,COM,,36139125,275000,SH
594918104,MICROSOFT CORP,COM,,706181000,1580000,SH
55354G100,MSCI INC,COM,,72262500,150000,SH
64107A113,NET POWER INC,*W EXP 06/08/202,,1142900,500000,SH
69331C108,PG&E CORP,COM,,938475000,53750000,SH
776696106,ROPER TECHNOLOGIES INC,COM,,135098160,240000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,351965250,2025000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,46975424,2266060,SH
90353T100,UBER TECHNOLOGIES INC,COM,,152628000,2100000,SH
911684108,UNITED STATES CELLULAR CORP,COM,,30441102,545344,SH
92343V104,VERIZON COMMUNICATIONS INC,COM,,192797000,4675000,SH
92840M102,VISTRA CORP,COM,,384330600,4470000,SH
