cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,107135406,563100,SH
254687106,DISNEY WALT CO,COM,,648067260,6566031,SH
30212P303,EXPEDIA GROUP INC,COM NEW,,187793924,1117156,SH
45765U103,INSIGHT ENTERPRISES INC,COM,,609220233,4061739,SH
531229748,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,,111527492,1658648,SH
531229722,LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,,266010928,3903888,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,115598034,885266,SH
30303M102,META PLATFORMS INC,CL A,,584932779,1014874,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,34981888,3416200,SH
771049103,ROBLOX CORP,CL A,,510907245,8764921,SH
77311W101,ROCKET COS INC,COM CL A,,81213104,6728509,SH
79466L302,SALESFORCE INC,COM,,777843875,2898509,SH
888787108,TOAST INC,CL A,,86149124,2597200,SH
92826C839,VISA INC,COM CL A,,460136457,1312950,SH
