cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,1437361516,7547582,SH
02079K305,ALPHABET INC,CAP STK CL A,,754642178,3986488,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,2004606527,34893064,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,1076695603,14877651,SH
169656105,CHIPOTLE MEXICAN GRILL INC,COM,,1486608040,24653533,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,,1344685349,5440546,SH
44267T102,HOWARD HUGHES HOLDINGS INC,COM,,1450100763,18852064,SH
654106103,NIKE INC,CL B,,1420246144,18768946,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,1499199575,23000914,SH
812215200,SEAPORT ENTMT GROUP INC,COMMON STOCK,,140414651,5023780,SH
42806J700,HERTZ GLOBAL HLDGS INC,COM NEW,,46533105,12713963,SH
