cusip,issuer,class,put_call,value_usd,shares,sh_type
10948W103,ACADIAN ASSET MANAGEMENT INC,COM,,14645497,415593,SH
G1151C101,ACCENTURE PLC IRELAND,SHS CLASS A,,22494163,75259,SH
00090Q103,ADT INC DEL,COM,,9558954,1128566,SH
N00985106,AERCAP HOLDINGS NV,SHS,,95529213,816489,SH
018802AC2,ALLIANT ENERGY CORP,NOTE 3.875% 3/1,,88556311,86000000,PRN
020002101,ALLSTATE CORP,COM,,14266840,70870,SH
02005N100,ALLY FINL INC,COM,Put,38950000,1000000,SH
02005N100,ALLY FINL INC,COM,,15821490,406200,SH
02079K305,ALPHABET INC,CAP STK CL A,,4752923,26970,SH
023135106,AMAZON COM INC,COM,,83995217,382858,SH
G0260P102,AMER SPORTS INC,COM SHS,,24259496,625890,SH
026948109,AMERICAN INTEGRITY INS GROUP,COM,,735600,40000,SH
H2927K103,AMRIZE LTD,SHS,,19324500,390000,SH
032654105,ANALOG DEVICES INC,COM,,10996524,46200,SH
037833100,APPLE INC,COM,,4335447,21131,SH
037833100,APPLE INC,COM,Call,41034000,200000,SH
037833100,APPLE INC,COM,Put,15387750,75000,SH
038222105,APPLIED MATLS INC,COM,,15288725,83513,SH
03852U106,ARAMARK,COM,,64902352,1550092,SH
G33033104,ARES ACQUISITION CORP II,SHS CLASS A,,10197000,900000,SH
G05384501,ASPEN INSURANCE HOLDINGS LTD,ORD SHS CL A,,3776400,120000,SH
01741R102,ATI INC,COM,,31315086,362695,SH
049468101,ATLASSIAN CORPORATION,CL A,,5601425,27581,SH
05368X102,AVIDXCHANGE HOLDINGS INC,COM,,20358961,2079567,SH
05478C105,AZEK CO INC,CL A,,20863117,383866,SH
077454106,BELDEN INC,COM,,2490279,21505,SH
08659B102,BETA BIONICS INC,COM,,364000,25000,SH
088929104,BGC GROUP INC,CL A,,36871283,3604231,SH
09239BAF6,BLACKLINE INC,NOTE 1.000% 6/0,,29806016,28000000,PRN
09627Y109,BLUEPRINT MEDICINES CORP,COM,,32045000,250000,SH
