cusip,issuer,class,put_call,value_usd,shares,sh_type
00091E109,ABSCI CORPORATION,COM,,2674000,700000,SH
004890109,ACRIVON THERAPEUTICS INC,COMMON STOCK,,37526006,5360858,SH
00534B100,ADAGIO MED HLDGS INC,COM,,25316041,9812419,SH
000899104,ADMA BIOLOGICS INC,COM,,21193398,1060200,SH
00973Y108,AKERO THERAPEUTICS INC,COM,,49197784,1714806,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,,49996837,9275851,SH
019770106,ALLOGENE THERAPEUTICS INC,COM,,7630000,2725000,SH
03152W109,AMICUS THERAPEUTICS INC,COM,,299653630,28057456,SH
03237H101,AMYLYX PHARMACEUTICALS INC,COM,,6887103,2125649,SH
03770N101,APOGEE THERAPEUTICS INC,COM,,118361511,2015007,SH
03828A101,APPLIED THERAPEUTICS INC,COM,,68042500,8005000,SH
03940C100,ARCELLX INC,COMMON STOCK,,324742748,3888669,SH
03969K108,ARCUTIS BIOTHERAPEUTICS INC,COM,,12634050,1358500,SH
04016X101,ARGENX SE,SPONSORED ADR,,64420245,118839,SH
04272N102,ARRIVENT BIOPHARMA INC,COM,,9752500,415000,SH
228903100,ARTIVION INC,COM,,74368374,2793703,SH
04335A105,ARVINAS INC,COM,,25313458,1027749,SH
04635X102,ASTRIA THERAPEUTICS INC,COM,,71404474,6485420,SH
04746L104,ATHIRA PHARMA INC,COM,,2409722,5402964,SH
05464T104,AXSOME THERAPEUTICS INC,COM,,70354190,782844,SH
088786108,BICYCLE THERAPEUTICS PLC,SPONSORED ADS,,5793144,255994,SH
09075X108,BIODESIX INC,COM,,3869506,2173880,SH
G1110E107,BIOHAVEN LTD,COM,,74217043,1485232,SH
14171W202,CAREMAX INC,CL A NEW,,170000,100000,SH
14171W111,CAREMAX INC,*W EXP 06/08/202,,594,60000,SH
14179K101,CARGO THERAPEUTICS INC,COM,,67951423,3683004,SH
14817C107,CASSAVA SCIENCES INC,COM,Put,5385690,183000,SH
15102K100,CELCUITY INC,COM,,35221580,2362279,SH
152309100,CENTESSA PHARMACEUTICALS PLC,SPONSORED ADS,,100453817,6282290,SH
156944100,CG ONCOLOGY INC,COM,,27682312,733695,SH
21217B100,CONTINEUM THERAPEUTICS INC,CL A,,29029026,1516668,SH
22663K107,CRINETICS PHARMACEUTICALS IN,COM,,37032068,724698,SH
254604101,DISC MEDICINE INC,COM,,19018015,387017,SH
26818M108,DYNE THERAPEUTICS INC,COM,,25795732,718144,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,,62195547,2330294,SH
29415J106,ENVVENO MEDICAL CORPORATION,COM,,2332898,694315,SH
30052C107,EVOLUS INC,COM,,86777276,5356622,SH
30063P105,EXACT SCIENCES CORP,COM,,8515000,125000,SH
30233G209,EYEPOINT PHARMACEUTICALS INC,COM NEW,,8287819,1037274,SH
31189P102,FATE THERAPEUTICS INC,COM,,1209513,345575,SH
34962G208,FORTE BIOSCIENCES INC,COM NEW,,535198,95742,SH
359616109,FULCRUM THERAPEUTICS INC,COM,Call,5355000,1500000,SH
G4444H101,HELIX ACQUISITION CORP II,CL A ORD SHS,,5224950,500000,SH
G4705A100,ICON PLC,SHS,,12743060,44353,SH
N44445109,IMMATICS N.V,SHS,,92263074,8086159,SH
45258J102,IMMUNOVANT INC,COM,,67818505,2378762,SH
45720N103,INHIBRX BIOSCIENCES INC,COM,,16662647,1064026,SH
457669307,INSMED INC,COM PAR $.01,,13140000,180000,SH
45783C200,INSTIL BIO INC,COM NEW,,23262089,345545,SH
45784P101,INSULET CORP,COM,,33113110,142269,SH
46116X101,INTRA-CELLULAR THERAPIES INC,COM,,118697472,1622215,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,28552121,58119,SH
462260100,IOVANCE BIOTHERAPEUTICS INC,COM,,249940287,26617709,SH
450056106,IRHYTHM TECHNOLOGIES INC,COM,,1677156,22591,SH
501575104,KYMERA THERAPEUTICS INC,COM,,2187261,46213,SH
501976104,KYVERNA THERAPEUTICS INC,COM,,733500,150000,SH
52886X107,LEXEO THERAPEUTICS INC,COM,,1264108,139835,SH
G5509L101,LIVANOVA PLC,SHS,,22539660,429000,SH
55234L105,LYRA THERAPEUTICS INC,COM,,3278693,12757562,SH
G5960L103,MEDTRONIC PLC,SHS,,22087240,245332,SH
G59665102,MEIRAGTX HLDGS PLC,COM,,52430095,12581103,SH
589492107,MEREO BIOPHARMA GROUP PLC,SPON ADS,,3352617,815722,SH
N5749R100,MERUS N V,COM,,14988000,300000,SH
63009J107,NANOBIOTIX,SPONSORED ADS,,3191630,555066,SH
632307104,NATERA INC,COM,,27929000,220000,SH
63909J108,NAUTILUS BIOTECHNOLOGY INC,COM,,35893501,12594211,SH
