cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,212306961,678297,SH
02079K107,ALPHABET INC,CAP STK CL C,,1934222720,6163871,SH
023135106,AMAZON COM INC,COM,,2217677936,9607824,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,2817787754,61403089,SH
42806J700,HERTZ GLOBAL HLDGS INC,COM NEW,,78339393,15241127,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,,869983734,3028664,SH
44267T102,HOWARD HUGHES HOLDINGS INC,COM,,1503829145,18852064,SH
30303M102,META PLATFORMS INC,CL A,,1764796161,2673569,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,1560199922,22866773,SH
812215200,SEAPORT ENTMT GROUP INC,COMMON STOCK,,99320131,5023780,SH
90353T100,UBER TECHNOLOGIES INC,COM,,2468273945,30207734,SH
