cusip,issuer,class,put_call,value_usd,shares,sh_type
03524A108,ANHEUSER BUSCH INBEV SA/NV,SPONSORED ADR,,99029450,1703000,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,10015498174,24620202,SH
136375102,CANADIAN NATL RY CO,COM,,6476688230,54826786,SH
149123101,CATERPILLAR INC,COM,,2449488823,7353614,SH
191241108,COCA-COLA FEMSA SAB DE CV,SPONSORD ADR REP,,533471479,6214719,SH
22266T109,COUPANG INC,CL A,,193746543,9248045,SH
22822V101,CROWN CASTLE INC,COM,,138741034,1420072,SH
235851102,DANAHER CORPORATION,COM,,93194050,373000,SH
244199105,DEERE & CO,COM,,1329143142,3557378,SH
278865100,ECOLAB INC,COM,,1241894472,5218044,SH
31428X106,FEDEX CORP,COM,,460063102,1534362,SH
440452100,HORMEL FOODS CORP,COM,,66934392,2195290,SH
500754106,KRAFT HEINZ CO,COM,,84500172,2622600,SH
55825T103,MADISON SQUARE GRDN SPRT COR,CL A,,111449341,592406,SH
594918104,MICROSOFT CORP,COM,,15593905379,34889597,SH
H5919C104,ON HLDG AG,NAMEN AKT A,,19400000,500000,SH
80810D103,SCHRODINGER INC,COM,,135025382,6981664,SH
911312106,UNITED PARCEL SERVICE INC,CL B,,103333930,755089,SH
92338C103,VERALTO CORP,COM SHS,,11870072,124333,SH
92918V208,VROOM INC,COM NEW,,291250,31250,SH
931142103,WALMART INC,COM,,615516198,9090477,SH
94106B101,WASTE CONNECTIONS INC,COM,,376879328,2149175,SH
94106L109,WASTE MGMT INC DEL,COM,,7516894949,35234344,SH
