cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,10383105,54850,SH
023135106,AMAZON COM INC,COM,,5331177,24300,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,5371370,7750,SH
146869102,CARVANA CO,CL A,,3721488,18300,SH
22266T109,COUPANG INC,CL A,,8231510,374500,SH
35969L108,FULL TRUCK ALLIANCE CO LTD,SPONSORED ADS,,5669680,524000,SH
37637K108,GITLAB INC,CLASS A COM,,5246185,93100,SH
458140100,INTEL CORP,COM,,1604000,80000,SH
512807306,LAM RESEARCH CORP,COM NEW,,2871143,39750,SH
58733R102,MERCADOLIBRE INC,COM,,2423127,1425,SH
30303M102,META PLATFORMS INC,CL A,,497684,850,SH
594918104,MICROSOFT CORP,COM,,3203400,7600,SH
60937P106,MONGODB INC,CL A,,6867895,29500,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,12173000,1175000,SH
67066G104,NVIDIA CORPORATION,COM,,5734183,42700,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,493695,13250,SH
781154109,RUBRIK INC.,CL A,,2317666,35460,SH
833445109,SNOWFLAKE INC,CL A,,5126412,33200,SH
90353T100,UBER TECHNOLOGIES INC,COM,,13662480,226500,SH
94419L101,WAYFAIR INC,CL A,,4409840,99500,SH
