cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,511418641,2215660,SH
11135F101,BROADCOM INC,COM,,11119847,32129,SH
093712107,BLOOM ENERGY CORP,COM CL A,,22654831,260730,SH
20717M103,CONFLUENT INC,CLASS A COM,,209661480,6933250,SH
22266T109,COUPANG INC,CL A,,369815571,15676794,SH
21873S108,COREWEAVE INC,COM CL A,,230099400,3213230,SH
02079K305,ALPHABET INC,CAP STK CL A,,162537770,519290,SH
G0370L116,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,1029588,3502000,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,146271326,1293292,SH
58733R102,MERCADOLIBRE INC,COM,,137936524,68480,SH
30303M102,META PLATFORMS INC,CL A,,1218108963,1845368,SH
594918104,MICROSOFT CORP,COM,,617752974,1277352,SH
67066G104,NVIDIA CORPORATION,COM,,1510607666,8099773,SH
82509L107,SHOPIFY INC,CL A SUB VTG,,91786704,570210,SH
833445109,SNOWFLAKE INC,COM SHS,,444775213,2027604,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,370510893,1219227,SH
90353T100,UBER TECHNOLOGIES INC,COM,,456660194,5588792,SH
98954M200,ZILLOW GROUP INC,CL C CAP STK,,149225860,2187421,SH
