cusip,issuer,class,put_call,value_usd,shares,sh_type
000899104,ADMA BIOLOGICS INC,COM,,14861932,1649493,SH
02079K305,ALPHABET INC,CAP STK CL A,,850084297,2956198,SH
053015103,AUTOMATIC DATA PROCESSING IN,COM,,783280234,3855105,SH
056525108,BADGER METER INC,COM,,21708504,142491,SH
14888U101,CATALYST PHARMACEUTICALS INC,COM,,20919402,844887,SH
171340102,CHURCH & DWIGHT CO INC,COM,,619785527,6641508,SH
189054109,CLOROX CO DEL,COM,,26655398,257217,SH
26622P107,DOXIMITY INC,CL A,,16118614,691786,SH
34959E109,FORTINET INC,COM,,503123481,6156675,SH
437076102,HOME DEPOT INC,COM,,9409872,28611,SH
45168D104,IDEXX LABS INC,COM,,823610496,1465786,SH
562750109,MANHATTAN ASSOCIATES INC,COM,,16092611,120888,SH
571903202,MARRIOTT INTL INC NEW,CL A,,1102511105,3370872,SH
58506Q109,MEDPACE HLDGS INC,COM,,30092547,62668,SH
30303M102,META PLATFORMS INC,CL A,,755998279,1321375,SH
592688105,METTLER TOLEDO INTERNATIONAL,COM,,717012379,568516,SH
594918104,MICROSOFT CORP,COM,,769856245,2079737,SH
55354G100,MSCI INC,COM,,34921380,64788,SH
630402105,NAPCO SEC TECHNOLOGIES INC,COM,,15109846,383596,SH
67059N108,NUTANIX INC,CL A,,21946670,577392,SH
68902V107,OTIS WORLDWIDE CORP,COM,,210554426,2731635,SH
70432V102,PAYCOM SOFTWARE INC,COM,,26672804,219457,SH
718172109,PHILIP MORRIS INTL INC,COM,,845410370,5113163,SH
742718109,PROCTER & GAMBLE CO,COM,,606635578,4199914,SH
74758T303,QUALYS INC,COM,,19860864,226077,SH
775711104,ROLLINS INC,COM,,33110728,619935,SH
78573M104,SABRE CORP,COM,,13069985,9013783,SH
863667101,STRYKER CORPORATION,COM,,1005950683,3061416,SH
882508104,TEXAS INSTRS INC,COM,,509253293,2623124,SH
92343E102,VERISIGN INC,COM,,28180664,113467,SH
92537N108,VERTIV HOLDINGS CO,COM CL A,,22866427,91254,SH
92826C839,VISA INC,COM CL A,,938180162,3104090,SH
941848103,WATERS CORP,COM,,956555935,3212075,SH
98978V103,ZOETIS INC,CL A,,458366249,3877559,SH
