cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,40627572,251113,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,18766650,105000,SH
02079K305,ALPHABET INC,CAP STK CL A,,29779750,122500,SH
023135106,AMAZON COM INC,COM,,10985746,50033,SH
032654105,ANALOG DEVICES INC,COM,,1662898,6768,SH
03783C100,APPFOLIO INC,COM CL A,,5513200,20000,SH
037833100,APPLE INC,COM,,2716138,10667,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,17895144,18485,SH
090043100,BILL HOLDINGS INC,COM,,50983625,962500,SH
11135F101,BROADCOM INC,COM,,32761713,99305,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,847239,2412,SH
M2197Q107,CELLEBRITE DI LTD,ORDINARY SHARES,,6629200,357755,SH
16935C109,CHIME FINL INC,COM SHS CL A,,30087125,1491677,SH
20717M103,CONFLUENT INC,CLASS A COM,,25119072,1268640,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,15787133,47975,SH
23804L103,DATADOG INC,CL A COM,,29476800,207000,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,9464356,244557,SH
37637K108,GITLAB INC,CLASS A COM,,38318000,850000,SH
M6191J100,JFROG LTD,ORD SHS,,27416612,579265,SH
M7S64H106,MONDAY COM LTD,SHS,,3843391,19843,SH
60937P106,MONGODB INC,CL A,,21261030,68500,SH
67066G104,NVIDIA CORPORATION,COM,,51622022,276675,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,5734014,25179,SH
81141R100,SEA LTD,SPONSORD ADS,,12386525,69303,SH
833445109,SNOWFLAKE INC,COM SHS,,22329450,99000,SH
871607107,SYNOPSYS INC,COM,,1726865,3500,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,80741343,289095,SH
