cusip,issuer,class,put_call,value_usd,shares,sh_type
016255101,ALIGN TECHNOLOGY INC,COM,,5721427,45691,SH
02079K305,ALPHABET INC,CAP STK CL A,,87307663,359143,SH
02079K107,ALPHABET INC C,CAP STK CL C,,155436776,638213,SH
031100100,AMETEK INC,COM,,187375088,996676,SH
032654105,ANALOG DEVICES INC,COM,,43358188,176468,SH
037833100,APPLE INC,COM,,4296881,16875,SH
040413205,ARISTA NETWORKS INC,COM,,60090658,412399,SH
06417N103,BANK OZK LITTLE ROCK ARK,COM,,64334721,1261960,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,256721165,510644,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,8472035,11,SH
M2029K104,BIRKENSTOCK HLDG PLC,COM,,1239488,27392,SH
09857L108,BOOKING HOLDINGS INC.,COM,,115236620,21343,SH
115236101,BROWN & BROWN,COM,,30223452,322246,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,10560390,87096,SH
14040H105,CAPITAL ONE FC,COM,,1759100,8275,SH
143130102,CARMAX INC,COM,,74938015,1670114,SH
217204106,COPART INC,COM,,1235955,27484,SH
22160K105,COSTCO WHSL CORP NEW,COM,,221837,240,SH
225310101,CREDIT ACCEP CORP MICH,COM,,2584624,6874,SH
254687106,DISNEY WALT CO,COM,,29815800,260400,SH
26154D100,DREAM FINDERS HOMES,COM,,834676,32202,SH
31488V107,FERGUSON ENTERPRISES INC,COM,,7973264,35503,SH
337738108,FISERV INC,COM,,83966565,651257,SH
33829M101,FIVE BELOW INC,COM,,98557823,637090,SH
339750101,FLOOR & DECOR HLDGS INC,CL A,,17404108,236148,SH
422806208,HEICO CORP NEW,CL A,,190440709,749501,SH
45780R101,INSTALLED BLDG PRODS INC,COM,,126964782,514736,SH
464288752,ISHARES TR,US HOME CONS ETF,,1239917,11561,SH
46625H100,JPMORGAN CHASE & CO,COM,,15993878,50705,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,58410511,333927,SH
49714P108,KINSALE CAPITAL GROUP IN,COM,,80995870,190462,SH
537008104,LITTELFUSE INC,COM,,21046376,81257,SH
550021109,LULULEMON ATHLETICA INC,COM,,25622098,144001,SH
55261F104,M & T BK CORP,COM,,1490055,7540,SH
570535104,MARKEL CORP,COMMON STOCK,,83772997,43829,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,15769688,27724,SH
58506Q109,MEDPACE HOLDINGS INC,COM,,134608116,261802,SH
30303M102,META PLATFORMS INC,CL A,,228987028,311810,SH
594918104,MICROSOFT CORP,COM,,882069,1703,SH
670100205,NOVO-NORDISK A S,ADR,,688076,12400,SH
62944T105,NVR INC,COM,,113087840,14075,SH
679580100,OLD DOMINION FREIGHT LINE IN,COM,,739799,5255,SH
743315103,PROGRESSIVE CORP,COM,,131843889,533889,SH
761152107,RESMED INC,COM,,64440969,235418,SH
808513105,SCHWAB CHARLES CORP,COM,,150439335,1575776,SH
82982L103,SITEONE LANDSCAPE SUPPLY INC,COM,,483386,3753,SH
78463V107,SPDR GOLD TR,GOLD SHS,,1377802,3876,SH
78462F103,SPDR S&P 500 ETF,ETF,,1648129,2474,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,2279844,8163,SH
87318A101,TWFG INC,COM CL A,,8240698,300317,SH
92826C839,VISA INC,COM CL A,,138436418,405520,SH
98850P109,YUM CHINA HLDGS INC,COM,,1546665,36036,SH
