cusip,issuer,class,put_call,value_usd,shares,sh_type
008492100,AGREE RLTY CORP,COM,,156200354,2521801,SH
03064D108,AMERICOLD REALTY TRUST INC,COM,,112000741,4385307,SH
103304101,BOYD GAMING CORP,COM,,20439676,370956,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,110705843,1014626,SH
12504L109,CBRE GROUP INC,CL A,,29940960,336000,SH
16208T102,CHATHAM LODGING TR,COM,,5616776,659246,SH
22160N109,COSTAR GROUP INC,COM,,16496150,222500,SH
22822V101,CROWN CASTLE INC,COM,,32634731,334030,SH
23331A109,D R HORTON INC,COM,,164758444,1169080,SH
23331A109,D R HORTON INC,COM,Call,22548800,160000,SH
30034T103,EVERI HLDGS INC,COM,,4452781,530093,SH
33833Q106,FIVE POINT HOLDINGS LLC,COM CL A,,6984185,2383681,SH
43283X105,HILTON GRAND VACATIONS INC,COM,,48553196,1200920,SH
45378A106,INDEPENDENCE RLTY TR INC,COM,,159115306,8490678,SH
G4863A108,INTERNATIONAL GAME TECHNOLOG,SHS USD,,32052963,1566616,SH
46590V100,JBG SMITH PPTYS,COM,,104976080,6892717,SH
49803T300,KITE RLTY GROUP TR,COM NEW,,8112750,362500,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,12407211,362466,SH
59522J103,MID-AMER APT CMNTYS INC,COM,,92270239,647011,SH
637870106,NATIONAL STORAGE AFFILIATES,COM SHS BEN IN,,16198265,392971,SH
64110Y108,NET LEASE OFFICE PROPERTIES,COM,,21212617,861601,SH
64119V303,NETSTREIT CORP,COM,,80211166,4982060,SH
65341D102,NEXPOINT RESIDENTIAL TR INC,COM,,24272771,614345,SH
637417106,NNN REIT INC,COM,,81070867,1903072,SH
69924R108,PARAMOUNT GROUP INC,COM,,34731301,7501361,SH
N70544106,PLAYA HOTELS & RESORTS NV,SHS,,33486806,3991276,SH
75700L108,RED ROCK RESORTS INC,CL A,,21987380,400280,SH
76169C100,REXFORD INDL RLTY INC,COM,,46975788,1053505,SH
78646V107,SAFEHOLD INC,COM,,51361149,2662579,SH
78410G104,SBA COMMUNICATIONS CORP NEW,CL A,,83687009,426322,SH
146280508,SILA REALTY TRUST INC,COMMON STOCK,,49981439,2360956,SH
82981J109,SITE CTRS CORP,COM,,80783923,5571305,SH
83193G107,SMARTRENT INC,COM CL A,,22265462,9316093,SH
83207R107,SMITH DOUGLAS HOMES CORP,COM SHS CL A,,9752079,417112,SH
87266M107,TPG RE FIN TR INC,COM,,24649004,2852894,SH
92540K109,VESTA REAL ESTATE CORP,ADS,,48806746,1627434,SH
