cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,153700500,950000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,1152808500,6450000,SH
02079K107,ALPHABET INC,CAP STK CL C,,337925625,1387500,SH
023135106,AMAZON COM INC,COM,,548925000,2500000,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,,103970000,9250000,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,61957760,64000,SH
056752108,BAIDU INC,SPON ADR REP A,,137699650,1045000,SH
852234103,BLOCK INC,CL A,,26739900,370000,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,56752500,2100000,SH
174610105,CITIZENS FINL GROUP INC,COM,,31896000,600000,SH
200340107,COMERICA INC,COM,,31690500,462500,SH
219350105,CORNING INC,COM,,133298750,1625000,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,26246875,462500,SH
D18190898,DEUTSCHE BANK A G,NAMEN AKT,,134203900,3790000,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,85066153,4957235,SH
337738108,FISERV INC,COM,,119260250,925000,SH
382550101,GOODYEAR TIRE & RUBR CO,COM,,38447200,5140000,SH
46266C105,IQVIA HLDGS INC,COM,,54132900,285000,SH
464287184,ISHARES TR,CHINA LG-CAP ETF,,45665400,1110000,SH
47215P106,JD.COM INC,SPON ADS CL A,,217750500,6225000,SH
493267108,KEYCORP,COM,,37753800,2020000,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,310874000,7400000,SH
502431109,L3HARRIS TECHNOLOGIES INC,COM,,91623000,300000,SH
512807306,LAM RESEARCH CORP,COM NEW,,49543000,370000,SH
55087P104,LYFT INC,CL A COM,,123256000,5600000,SH
30303M102,META PLATFORMS INC,CL A,,271720600,370000,SH
595112103,MICRON TECHNOLOGY INC,COM,,83660000,500000,SH
594918104,MICROSOFT CORP,COM,,239551875,462500,SH
608190104,MOHAWK INDS INC,COM,,20820580,161500,SH
55336V100,MPLX LP,COM UNIT REP LTD,,26723250,535000,SH
629377508,NRG ENERGY INC,COM NEW,,302846500,1870000,SH
67066G104,NVIDIA CORPORATION,COM,,354502000,1900000,SH
690742101,OWENS CORNING NEW,COM,,22845790,161500,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,237906000,1800000,SH
747525103,QUALCOMM INC,COM,,207118200,1245000,SH
75513E101,RTX CORPORATION,COM,,85254635,509500,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,296047400,1060000,SH
89832Q109,TRUIST FINL CORP,COM,,63436500,1387500,SH
90353T100,UBER TECHNOLOGIES INC,COM,,235812125,2406983,SH
910047109,UNITED AIRLS HLDGS INC,COM,,44631250,462500,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,70268550,203500,SH
92840M102,VISTRA CORP,COM,,243920400,1245000,SH
957638109,WESTERN ALLIANCE BANCORP,COM,,16910400,195000,SH
963320106,WHIRLPOOL CORP,COM,,432300000,5500000,SH
989701107,ZIONS BANCORPORATION N A,COM,,16125300,285000,SH
