cusip,issuer,class,put_call,value_usd,shares,sh_type
004890109,ACRIVON THERAPEUTICS INC,COMMON STOCK,,10882542,5360858,SH
00534B100,ADAGIO MED HLDGS INC,COM,,7898997,9812419,SH
00650F109,ADAPTIVE BIOTECHNOLOGIES COR,COM,,6917122,930972,SH
000899104,ADMA BIOLOGICS INC,COM,,27244943,1373233,SH
00973Y108,AKERO THERAPEUTICS INC,COM,,32099021,792960,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,,53336143,9275851,SH
03152W109,AMICUS THERAPEUTICS INC,COM,,175150540,21464527,SH
03237H101,AMYLYX PHARMACEUTICALS INC,COM,,27875192,7874348,SH
03675P102,ANTERIS TECHNOLOGIES GLOBAL,COM,,7789600,2140000,SH
03770N101,APOGEE THERAPEUTICS INC,COM,,41946575,1122767,SH
03828A101,APPLIED THERAPEUTICS INC,COM,,420454,860000,SH
03837C106,APYX MEDICAL CORPORATION,COM,,205500,150000,SH
03843E104,AQUESTIVE THERAPEUTICS INC,COM,,10808903,3727208,SH
03940C100,ARCELLX INC,COMMON STOCK,,191976957,2926478,SH
04016X101,ARGENX SE,SPONSORED ADR,,35221886,59510,SH
228903100,ARTIVION INC,COM,,68669220,2793703,SH
04635X102,ASTRIA THERAPEUTICS INC,COM,,34632142,6485420,SH
04746L104,ATHIRA PHARMA INC,COM,,1539304,5402964,SH
05338F306,AVALO THERAPEUTICS INC,COM NEW,,4165200,520000,SH
05464T104,AXSOME THERAPEUTICS INC,COM,,41416129,355107,SH
08659B102,BETA BIONICS INC,COM,,19505762,1593608,SH
09075X108,BIODESIX INC,COM,,1358675,2173880,SH
101137107,BOSTON SCIENTIFIC CORP,COM,,13114400,130000,SH
10919W405,BRIGHT MINDS BIOSCIENCES INC,COM NEW,,16038489,444649,SH
14179K101,CARGO THERAPEUTICS INC,COM,,9894515,2431085,SH
15102K100,CELCUITY INC,COM,,23882641,2362279,SH
152309100,CENTESSA PHARMACEUTICALS PLC,SPONSORED ADS,,43720880,3040395,SH
21217B100,CONTINEUM THERAPEUTICS INC,CL A,,10059918,1441249,SH
230031106,CULLINAN THERAPEUTICS INC,COM,,606357,80100,SH
24661P807,DELCATH SYS INC,COM NEW,,5886632,462422,SH
252131107,DEXCOM INC,COM,,12155620,178000,SH
254604101,DISC MEDICINE INC,COM,,7446000,150000,SH
26818M108,DYNE THERAPEUTICS INC,COM,,24198195,2313403,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,,144041216,6547328,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,Call,11000000,500000,SH
293602504,ENSYSCE BIOSCIENCES INC,COM NEW,,221865,86666,SH
30052C107,EVOLUS INC,COM,,49673578,4129142,SH
30233G209,EYEPOINT PHARMACEUTICALS INC,COM NEW,,8332025,1537274,SH
G4444H101,HELIX ACQUISITION CORP II,CL A ORD SHS,,4497400,398000,SH
N44445109,IMMATICS N.V,SHS,,42319387,9383456,SH
45258J102,IMMUNOVANT INC,COM,,48605190,2844072,SH
45719W205,INHIBIKASE THERAPEUTICS INC,COM NEW,,12975750,5925000,SH
45720N103,INHIBRX BIOSCIENCES INC,COM,,14885723,1064026,SH
457669307,INSMED INC,COM PAR $.01,,38854497,509300,SH
45784P101,INSULET CORP,COM,,18802088,71597,SH
46116X101,INTRA-CELLULAR THERAPIES INC,COM,,103736347,786358,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,20117372,40619,SH
462260100,IOVANCE BIOTHERAPEUTICS INC,COM,,42330254,12711788,SH
47103J105,JANUX THERAPEUTICS INC,COM,,26201124,970412,SH
483119202,KALA BIO INC,COM NEW,,1590705,277610,SH
G52441105,KESTRA MED TECHNOLOGIES LTD,SHS,,4984000,200000,SH
52886X107,LEXEO THERAPEUTICS INC,COM,,485227,139835,SH
55234L105,LYRA THERAPEUTICS INC,COM,,1607453,12757562,SH
558868105,MADRIGAL PHARMACEUTICALS INC,COM,,15402195,46500,SH
G59665102,MEIRAGTX HLDGS PLC,COM,,85254892,12581103,SH
589492107,MEREO BIOPHARMA GROUP PLC,SPON ADS,,1973162,876961,SH
N5749R100,MERUS N V,COM,,29062514,690485,SH
63009J107,NANOBIOTIX,SPONSORED ADS,,376090,105053,SH
63909J108,NAUTILUS BIOTECHNOLOGY INC,COM,,10843615,12594211,SH
64125C109,NEUROCRINE BIOSCIENCES,COM,,11065530,100050,SH
67080M103,NURIX THERAPEUTICS INC,COM,,3534930,297553,SH
670703107,NUVALENT INC,COM,,115881011,1633968,SH
67576A100,OCULAR THERAPEUTIX INC,COM,,6712631,915775,SH
68277Q105,ONKURE THERAPEUTICS INC,COM CL A,,4319088,1004439,SH
67577R102,OPUS GENETICS INC,COM,,4246285,4325000,SH
68572M106,ORCHESTRA BIOMED HLDGS INC,COM,,19656140,4592556,SH
690145206,OUTSET MED INC,COM NEW,,9216662,833333,SH
74006W207,PRAXIS PRECISION MEDICINES I,COM NEW,,37146456,980894,SH
74366E102,PROTAGONIST THERAPEUTICS INC,COM,,52773866,1091271,SH
75382E109,RAPT THERAPEUTICS INC,COM,,5391115,4418947,SH
759916109,REPLIGEN CORP,COM,,16515879,129801,SH
76155X118,REVOLUTION MEDICINES INC,*W EXP 12/17/202,,9500,250000,SH
76243J105,RHYTHM PHARMACEUTICALS INC,COM,,134991132,2548445,SH
77313F106,ROCKET PHARMACEUTICALS INC,COM,,938642,140726,SH
810648105,SCPHARMACEUTICALS INC,COM,,1315000,500000,SH
829401108,SIONNA THERAPEUTICS INC,COM,,13086516,1251101,SH
834203309,SOLENO THERAPEUTICS INC,COM,,107646713,1506602,SH
83422E204,SOLID BIOSCIENCES INC,COM NEW,,44054590,11906646,SH
00773J202,SPYRE THERAPEUTICS INC,COM NEW,,37324644,2313272,SH
86889P117,SURROZEN INC,*W EXP 08/01/203,,5000,166666,SH
68232V884,TRAWS PHARMA INC,COM NEW,,970096,421781,SH
92243G108,VAXCYTE INC,COM,,26679970,706567,SH
925050106,VERONA PHARMA PLC,SPONSORED ADS,,416706457,6563340,SH
92686J106,VIKING THERAPEUTICS INC,COM,,12292471,509005,SH
92790C104,VIRIDIAN THERAPEUTICS INC,COM,,8892244,659662,SH
98420N105,XENON PHARMACEUTICALS INC,COM,,10914620,325324,SH
98985Y108,ZYMEWORKS INC,COM,,22208244,1864672,SH
