cusip,issuer,class,put_call,value_usd,shares,sh_type
000360206,AAON INC,COM,,25978264,204779,SH
02079K305,ALPHABET INC,CAP STK CL A,,110826870,310118,SH
02079K107,ALPHABET INC C,CAP STK CL C,,213927182,605460,SH
031100100,AMETEK INC,COM,,144869075,598781,SH
025816109,AMERICAN EXPRESS CO,COM,,15753986,46702,SH
032654105,ANALOG DEVICES INC,COM,,37059933,93310,SH
037833100,APPLE INC,COM,,3760233,12995,SH
040413205,ARISTA NETWORKS INC,COM SHS,,57740853,339892,SH
053015103,AUTOMATIC DATA PROC INC,COM,,146587816,654556,SH
06417N103,BANK OZK LITTLE ROCK ARK,COM,,62409862,1198116,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,124320394,248447,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,6739650,9,SH
09857L108,BOOKING HOLDINGS INC.,COM,,93159631,522664,SH
109194100,BRIGHT HORIZONSFAMILY SOLUTION,COM,,76606608,1080793,SH
115236101,BROWN & BROWN,COM,,48323425,753288,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,8184199,91464,SH
217204106,COPART INC,COM,,233244,8274,SH
254687106,DISNEY WALT CO,COM,,49623324,515567,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,8871395,37380,SH
33829M101,FIVE BELOW INC,COM,,107536354,598122,SH
339750101,FLOOR & DECOR HLDGS INC,CL A,,13644905,229867,SH
420261109,HAWKINS INC,COM,,13492963,94954,SH
422806208,HEICO CORP NEW,CL A,,189627812,735248,SH
45780R101,INSTALLED BLDG PRODS INC,COM,,91398634,397662,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,,287932,391,SH
464288752,ISHARES TR,US HOME CONS ETF,,1218446,11662,SH
46625H100,JPMORGAN CHASE & CO,COM,,15671251,47876,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,50085215,143072,SH
49714P108,KINSALE CAPITAL GROUP IN,COM,,79395491,240731,SH
537008104,LITTELFUSE INC,COM,,33751336,74125,SH
550021109,LULULEMON ATHLETICA INC,COM,,14706727,128803,SH
570535104,MARKEL CORP,COMMON STOCK,,60303090,30877,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,14799898,28816,SH
58506Q109,MEDPACE HOLDINGS INC,COM,,134479318,253931,SH
30303M102,META PLATFORMS INC,CL A,,170613782,302888,SH
594918104,MICROSOFT CORP,COM,,666587,1787,SH
553498106,MSA SAFETY INC,COM,,29033527,166305,SH
62944T105,NVR INC,COM,,90195789,13238,SH
650111107,NEW YORK TIMES CO-A-,CL A,,33899992,484424,SH
743315103,PROGRESSIVE CORP,COM,,118463687,542292,SH
761152107,RESMED INC,COM,,75548155,387665,SH
808513105,SCHWAB CHARLES CORP,COM,,155158187,1681567,SH
78463V107,SPDR GOLD TR,GOLD SHS,,25033146,3876,SH
78462F103,SPDR S&P 500 ETF,ETF,,1713090,2294,SH
866966104,SUNBELT RENTALS HOLDINGS,SHS,,21593757,246369,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,1745518,3655,SH
87318A101,TWFG INC,COM CL A,,15691471,652452,SH
92826C839,VISA INC,COM CL A,,133770791,389900,SH
922475108,VEEVA SYSTEMS INC CL-A,CLASS  A COM,,16851841,94956,SH
942622200,WATSCO INC,COM,,27493762,65975,SH
98850P109,YUM CHINA HLDGS INC,COM,,1472791,36036,SH
