cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,105199300,336100,SH
02079K107,ALPHABET INC,CAP STK CL C,,8667156,27620,SH
G0260P102,AMER SPORTS INC,COM SHS,,976703,26150,SH
031652100,AMKOR TECHNOLOGY INC,COM,,256620,6500,SH
03831W108,APPLOVIN CORP,COM CL A,,10161206,15080,SH
040413205,ARISTA NETWORKS INC,COM SHS,,17033900,130000,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,17620594,16470,SH
04626A103,ASTERA LABS INC,COM,,9185235,55213,SH
110448107,BRITISH AMERN TOB PLC,SPONSORED ADR,,922340,16290,SH
11135F101,BROADCOM INC,COM,,20839373,60212,SH
15101Q207,CELESTICA INC,COM,,25452021,86100,SH
19247G107,COHERENT CORP,COM,,14885571,80650,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,,9539907,66300,SH
23804L103,DATADOG INC,CL A COM,,19691352,144800,SH
25809K105,DOORDASH INC,CL A,,9204147,40640,SH
26622P107,DOXIMITY INC,CL A,,4428000,100000,SH
316841105,FIGMA INC,CLASS A COM STK,,9723674,260200,SH
34354P105,FLOWSERVE CORP,COM,,5550400,80000,SH
343412102,FLUOR CORP NEW,COM,,3300188,83275,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,3618180,18000,SH
437076102,HOME DEPOT INC,COM,,11286480,32800,SH
443573100,HUBSPOT INC,COM,,21296188,53068,SH
458140100,INTEL CORP,COM,,24723000,670000,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,18921301,116827,SH
482480100,KLA CORP,COM NEW,,25540982,21020,SH
518439104,LAUDER ESTEE COS INC,CL A,,4879952,46600,SH
G54950103,LINDE PLC,SHS,,17823102,41800,SH
550021109,LULULEMON ATHLETICA INC,COM,,21944736,105600,SH
55024U109,LUMENTUM HLDGS INC,COM,,39531278,107250,SH
573874104,MARVELL TECHNOLOGY INC,COM,,2272025,26736,SH
60937P106,MONGODB INC,CL A,,11583444,27600,SH
647581206,NEW ORIENTAL ED & TECHNOLOGY,SPON ADR,,8546159,155300,SH
67066G104,NVIDIA CORPORATION,COM,,46382550,248700,SH
701094104,PARKER-HANNIFIN CORP,COM,,7383264,8400,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,20092708,177200,SH
732908108,PONY AI INC,SPONSORED ADS,,228520,15760,SH
743315103,PROGRESSIVE CORP,COM,,22721218,99777,SH
74624M102,PURE STORAGE INC,CL A,,5360800,80000,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,59527923,526330,SH
771049103,ROBLOX CORP,CL A,,26341638,325085,SH
77664L207,ROOT INC,CL A NEW,,11614440,160798,SH
80004C200,SANDISK CORP,COM,,33980710,143149,SH
81141R100,SEA LTD,SPONSORD ADS,,9095741,71300,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,501210,1820,SH
816850101,SEMTECH CORP,COM,,596889,8100,SH
82509L107,SHOPIFY INC,CL A SUB VTG SHS,,16617416,103233,SH
83304A106,SNAP INC,CL A,,8634900,1070000,SH
83443Q103,SOLSTICE ADVANCED MATLS INC,COM SHS,,20549340,423000,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,19802211,34100,SH
871607107,SYNOPSYS INC,COM,,24758002,52708,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,1990480,6550,SH
880770102,TERADYNE INC,COM,,21739304,112313,SH
M87915274,TOWER SEMICONDUCTOR LTD,SHS NEW,,10567800,90000,SH
89677Q107,TRIP COM GROUP LTD,ADS,,34733249,483010,SH
87305R109,TTM TECHNOLOGIES INC,COM,,552000,8000,SH
91332U101,UNITY SOFTWARE INC,COM,,19601100,443765,SH
922475108,VEEVA SYS INC,CL A COM,,11338298,50792,SH
92345Y106,VERISK ANALYTICS INC,COM,,10759489,48100,SH
929740108,WABTEC,COM,,10841979,50794,SH
