cusip,issuer,class,put_call,value_usd,shares,sh_type
003881307,ACACIA RESH CORP,ACACIA TCH COM,,195595504,61123595,SH
015857105,ALGONQUIN PWR UTILS CORP,COM,,341465620,66433000,SH
01626W101,ALIGHT INC,COM CL A,,284189320,47924000,SH
052769106,AUTODESK INC,COM,,523600000,2000000,SH
075887109,BECTON DICKINSON & CO,COM,,400625940,1749000,SH
094235108,BLOOMIN BRANDS INC,COM,,60521970,8441000,SH
34965K107,FORTREA HLDGS INC,COMMON STOCK,,39773400,5268000,SH
668771108,GEN DIGITAL INC,COM,,464890670,17516604,SH
39304D102,GREEN DOT CORP,CL A,,38860976,4604381,SH
42226K105,HEALTHCARE RLTY TR,CL A COM,,339216800,20072000,SH
464287507,ISHARES TR,CORE S&P MCP ETF,,208010456,3564875,SH
49177J102,KENVUE INC,COM,,528854920,22054000,SH
57667L107,MATCH GROUP INC NEW,COM,,439480111,14085901,SH
65249B208,NEWS CORP NEW,CL B,,237336417,7814831,SH
65249B109,NEWS CORP NEW,CL A,,196021917,7201393,SH
717081103,PFIZER INC,COM,,195903540,7731000,SH
74736K101,QORVO INC,COM,,598830700,8270000,SH
74935Q107,RB GLOBAL INC,COM,,25191649,251163,SH
767292105,RIOT PLATFORMS INC,COM,,90424000,12700000,SH
775133101,ROGERS CORP,COM,,54294120,804000,SH
79466L302,SALESFORCE INC,COM,,228019856,849679,SH
92940WAD1,WIX COM LTD,NOTE 8/1,,7368750,7500000,PRN
