cusip,issuer,class,put_call,value_usd,shares,sh_type
67066G104,NVIDIA CORP,COM,,60247598,496110,SH
92537N108,VERTIV HOLDINGS CO,COM,,55424386,557085,SH
92840M102,VISTRA CORP,COM,,36877794,311100,SH
023135106,AMAZON.COM INC,COM,,28870342,154942,SH
594918104,MICROSOFT CORP,COM,,29327096,68155,SH
30303M102,META PLATFORMS INC,CL A,,17634586,30806,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,14285442,89519,SH
855244109,STARBUCKS CORP,COM,,12284129,126004,SH
11135F101,BROADCOM INC,COM,,11385862,66005,SH
532457108,ELI LILLY AND CO,COM,,10631280,12000,SH
47215P106,JD.COM INC,SPONSORED ADS,,9120000,228000,SH
235851102,DANAHER CORP,COM,,10453552,37600,SH
874039100,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,SPONSORED ADS,,8848139,50948,SH
26818M108,DYNE THERAPEUTICS INC,COM,,8293928,230900,SH
01609W102,ALIBABA GROUP HOLDING LTD,SPONSORED ADS,,7428400,70000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,6020577,42099,SH
81762P102,SERVICENOW INC,COM,,6817040,7622,SH
82452J109,SHIFT4 PAYMENTS INC,CL A,,6281917,70902,SH
071705107,BAUSCH LOMB CORP,COM,,4150320,215154,SH
19247G107,COHERENT CORP,COM,,3912040,44000,SH
336433107,FIRST SOLAR INC,COM,,3741600,15000,SH
46266C105,IQVIA HOLDINGS INC,COM,,3412368,14400,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,3402135,5500,SH
47103N106,JANUS INTERNATIONAL GROUP INC,COM,,3258998,322354,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,2291770,17000,SH
23804L103,DATADOG INC,CL A,,2260813,19649,SH
47103J105,JANUX THERAPEUTICS INC,COM,,1308384,28800,SH
30303M102,META 01/17/2025 CALL 600,CL A,Call,8268,240,SH
144285103,CRS 12/20/2024 CALL 115,COM,Call,8169,174,SH
231351067,AMZN 01/17/2025 CALL 230,COM,Call,2686,1700,SH
57636Q104,MASTERCARD INC,COM,,1367596,3100,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,499137,3650,SH
75513E101,RTX CORP,COM,,501950,5000,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,418145,6500,SH
83444M101,SOLVENTUM CORP,COM,,253824,4800,SH
