cusip,issuer,class,put_call,value_usd,shares,sh_type
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,1220482900,9230000,SH
02079K107,ALPHABET INC,CAP STK CL C,,314022300,2010000,SH
023135106,AMAZON COM INC,COM,,477552600,2510000,SH
037833100,APPLE INC,COM,Put,277662500,1250000,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,46384100,70000,SH
056752108,BAIDU INC,SPON ADR REP A,,71323250,775000,SH
852234103,BLOCK INC,CL A,,4074750,75000,SH
11135F101,BROADCOM INC,COM,,21765900,130000,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,55000000,2200000,SH
219350105,CORNING INC,COM,,79823336,1743629,SH
D18190898,DEUTSCHE BANK A G,NAMEN AKT,,89362500,3750000,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,92154999,4957235,SH
165167172,EXPAND ENERGY CORPORATION,*W EXP 02/09/202,,12348035,117321,SH
165167180,EXPAND ENERGY CORPORATION,*W EXP 02/09/202,,6460014,65398,SH
464287184,ISHARES TR,CHINA LG-CAP ETF,,200704000,5600000,SH
47215P106,JD.COM INC,SPON ADS CL A,,331016000,8050000,SH
482497104,KE HLDGS INC,SPONSORED ADS,,38171000,1900000,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,139640000,4000000,SH
502431109,L3HARRIS TECHNOLOGIES INC,COM,,62793000,300000,SH
512807306,LAM RESEARCH CORP,COM NEW,,36350000,500000,SH
517834107,LAS VEGAS SANDS CORP,COM,,22791700,590000,SH
55087P104,LYFT INC,CL A COM,,106830000,9000000,SH
30303M102,META PLATFORMS INC,CL A,,316998000,550000,SH
595112103,MICRON TECHNOLOGY INC,COM,,34756000,400000,SH
594918104,MICROSOFT CORP,COM,,191448900,510000,SH
55336V100,MPLX LP,COM UNIT REP LTD,,30961320,578500,SH
629377508,NRG ENERGY INC,COM NEW,,195693000,2050000,SH
67066G104,NVIDIA CORPORATION,COM,,32514000,300000,SH
68389X105,ORACLE CORP,COM,,97867000,700000,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,517189500,4370000,SH
747525103,QUALCOMM INC,COM,,53763500,350000,SH
78468R796,SPDR SER TR,SPDR S&P 500 ETF,Put,2517255000,4500000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,44820000,270000,SH
90353T100,UBER TECHNOLOGIES INC,COM,,233152000,3200000,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,91656250,175000,SH
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,Put,21147000,100000,SH
92840M102,VISTRA CORP,COM,,270112000,2300000,SH
983134107,WYNN RESORTS LTD,COM,,26720000,320000,SH
