cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,281756932,1479505,SH
023135106,AMAZON COM INC,COM,,528322493,2408143,SH
03852U106,ARAMARK,COM,,43244976,1159072,SH
G0450A105,ARCH CAP GROUP LTD,ORD,,368289214,3987972,SH
09857L108,BOOKING HOLDINGS INC,COM,,60788619,12235,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,512136075,7076635,SH
14040H105,CAPITAL ONE FINL CORP,COM,,279159068,1565495,SH
12572Q105,CME GROUP INC,COM,,223967489,964421,SH
G25508105,CRH PLC,ORD,,400509088,4328892,SH
532457108,ELI LILLY & CO,COM,,216917332,280981,SH
29082A107,EMBRAER S.A.,SPONSORED ADS,,133310746,3634426,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,216618358,102516,SH
337738108,FISERV INC,COM,,477519127,2324599,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,485209636,1877383,SH
369604301,GE AEROSPACE,COM NEW,,401056062,2404557,SH
36266G107,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,,357468825,4572382,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,72833032,1140511,SH
44267T102,HOWARD HUGHES HOLDINGS INC,COM,,34149634,443963,SH
45104G104,ICICI BANK LIMITED,ADR,,190682257,6385876,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,326516724,1848173,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,109270076,733307,SH
536797103,LITHIA MTRS INC,COM,,113249908,316845,SH
50212V100,LPL FINL HLDGS INC,COM,,84144892,257710,SH
573284106,MARTIN MARIETTA MATLS INC,COM,,42495554,82276,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,204691450,388726,SH
30303M102,META PLATFORMS INC,CL A,,469252305,801442,SH
594918104,MICROSOFT CORP,COM,,741000794,1758009,SH
743315103,PROGRESSIVE CORP,COM,,677414849,2827156,SH
G7496G103,RENAISSANCERE HLDGS LTD,COM,,322124852,1294662,SH
92826C839,VISA INC,COM CL A,,272700803,862868,SH
