cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,132390617,650792,SH
00971T101,AKAMAI TECHNOLOGIES INC,COM,,17968627,156453,SH
023135106,AMAZON COM INC,COM,,220614163,1059270,SH
038222105,APPLIED MATLS INC,COM,,67404064,197209,SH
05722G100,BAKER HUGHES COMPANY,CL A,,18539359,303675,SH
071705107,BAUSCH PLUS LOMB CORP,COMMON SHARES,,30376886,1910496,SH
09062X103,BIOGEN INC,COM,,10453293,57019,SH
09073M104,BIO-TECHNE CORP,COM,,9736665,186312,SH
852234103,BLOCK INC,CL A,,82113865,1364471,SH
124155102,BUTTERFLY NETWORK INC,COM CL A,,57913622,14335055,SH
15135B101,CENTENE CORP DEL,COM,,105214770,3213646,SH
17275R102,CISCO SYS INC,COM,,26366556,339819,SH
126650100,CVS HEALTH CORP,COM,,588694104,8196799,SH
235851102,DANAHER CORP DEL,COM,,29629740,156275,SH
253393102,DICKS SPORTING GOODS INC,COM,,59271062,298911,SH
25402D102,DIGITALOCEAN HLDGS INC,COM,,21445000,250000,SH
23355L106,DXC TECHNOLOGY CO,COM,,111821149,8895875,SH
28618M106,ELEMENT SOLUTIONS INC,COM,,55603238,1628683,SH
G3934V109,GENIUS SPORTS LIMITED,SHARES CL A,,37924734,8560888,SH
37940X102,GLOBAL PMTS INC,COM,,428054382,6360392,SH
37940X102,GLOBAL PMTS INC,COM,Call,6730000,100000,SH
444859102,HUMANA INC,COM,,58066924,334892,SH
458140100,INTEL CORP,COM,,17630200,399506,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Call,189430476,328200,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,93000000,375000,SH
53626N102,LIONSGATE STUDIOS CORP,COM,,26648510,2778781,SH
536797103,LITHIA MTRS INC,COM,,31865521,127605,SH
30303M102,META PLATFORMS INC,CL A,,70178610,122662,SH
62855J104,MYRIAD GENETICS INC,COM,,24353901,5411978,SH
63845R107,NATIONAL VISION HLDGS INC,COM,,40557250,1565917,SH
683344105,ONTO INNOVATION INC,COM,,61463785,299721,SH
741623102,PRIMO BRANDS CORPORATION,CLASS A COM SHS,,9999690,531051,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,39460895,2223149,SH
86881A100,SURGERY PARTNERS INC,COM,,21456000,1800000,SH
88033G407,TENET HEALTHCARE CORP,COM NEW,,287755198,1524854,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,200605826,6660220,SH
125523100,THE CIGNA GROUP,COM,,133065837,498841,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,123140553,250525,SH
90353T100,UBER TECHNOLOGIES INC,COM,,104720873,1455872,SH
910047109,UNITED AIRLS HLDGS INC,COM,,45745900,496860,SH
912008109,US FOODS HLDG CORP,COM,,35409285,384007,SH
92556V106,VIATRIS INC,COM,,122768666,9087244,SH
98954M200,ZILLOW GROUP INC,CL C CAP STK,,32676545,789670,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,95113347,15905242,SH
