cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,221586315,1257370,SH
02079K107,ALPHABET INC,CAP STK CL C,,634272136,3575580,SH
023135106,AMAZON COM INC,COM,,1053488402,4801898,SH
023608102,AMEREN CORP,COM,,132437335,1378981,SH
025537101,AMERICAN ELEC PWR CO INC,COM,,415526219,4004686,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,466010928,7534534,SH
12514G108,CDW CORP,COM,,264685917,1482087,SH
15189T107,CENTERPOINT ENERGY INC,COM,,42485401,1156380,SH
125896100,CMS ENERGY CORP,COM,,99428578,1435170,SH
126408103,CSX CORP,COM,,252325897,7732942,SH
233331107,DTE ENERGY CO,COM,,121565297,917751,SH
26441C204,DUKE ENERGY CORP NEW,COM NEW,,67314044,570458,SH
29364G103,ENTERGY CORP NEW,COM,,273554570,3291080,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,806775944,3705056,SH
337932107,FIRSTENERGY CORP,COM,,147595817,3666066,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,582828996,1037173,SH
30303M102,META PLATFORMS INC,CL A,,423726398,574085,SH
594918104,MICROSOFT CORP,COM,,1944147379,3908541,SH
65473P105,NISOURCE INC,COM,,178877443,4434245,SH
69351T106,PPL CORP,COM,,30299422,894052,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,19887000,300000,SH
76169C100,REXFORD INDL RLTY INC,COM,,326925222,9191038,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,204602208,1417600,SH
842587107,SOUTHERN CO,COM,,376266262,4097422,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,417700559,1844234,SH
893641100,TRANSDIGM GROUP INC,COM,,23664200,15562,SH
92826C839,VISA INC,COM CL A,,493165870,1389004,SH
92939U106,WEC ENERGY GROUP INC,COM,,34224803,328453,SH
958102105,WESTERN DIGITAL CORP,COM,,195881965,3061134,SH
