cusip,issuer,class,put_call,value_usd,shares,sh_type
00370M103,ABIVAX SA,SPONSORED ADS,,36621233,328884,SH
00534B100,ADAGIO MED HLDGS INC,COM,,11012382,9876576,SH
00650F109,ADAPTIVE BIOTECHNOLOGIES COR,COM,,2116700,152500,SH
000899104,ADMA BIOLOGICS INC,COM,,4209769,467233,SH
00860C102,AGOMAB THERAPEUTICS NV,SPONSORED ADS,,6294000,600000,SH
02157Q109,ALTO NEUROSCIENCE INC,COM SHS,,45182395,2009893,SH
03237H101,AMYLYX PHARMACEUTICALS INC,COM,,115159860,8284882,SH
03675P102,ANTERIS TECHNOLOGIES GLOBAL,COM,,19011392,3425476,SH
03753U106,APELLIS PHARMACEUTICALS INC,COM,,3256860,80956,SH
03770N101,APOGEE THERAPEUTICS INC,COM,,129654121,1540384,SH
228903100,ARTIVION INC,COM,,59957560,1637290,SH
04351P101,ASCENDIS PHARMA A/S,SPONSORED ADR,,350281925,1531421,SH
05338F306,AVALO THERAPEUTICS INC,COM NEW,,2085228,139667,SH
05463X106,AXOGEN INC,COM,,23101947,697312,SH
05464T104,AXSOME THERAPEUTICS INC.,COM,,25344549,149950,SH
07782B104,BELITE BIO INC,SPONSORED ADS,,24231532,151979,SH
08659B102,BETA BIONICS INC,COM,,8446299,842944,SH
090168105,BILLIONTOONE INC,CL A,,7247639,91812,SH
09058V103,BIOCRYST PHARMACEUTICALS INC,COM,,70771994,7434033,SH
10919W405,BRIGHT MINDS BIOSCIENCES INC,COM NEW,,27549386,377544,SH
15102K100,CELCUITY INC,COM,,356938608,3127200,SH
15102KAA8,CELCUITY INC,NOTE  2.750% 8/0,,15875774,6500000,PRN
152309100,CENTESSA PHARMACEUTICALS PLC,SPONSORED ADS,,208883627,5258903,SH
19240Q201,COGENT BIOSCIENCES INC,COM,,4660446,121082,SH
G23549101,CONNECT BIOPHARMA HLDGS LTD,SHS,,2076864,792696,SH
21217B100,CONTINEUM THERAPEUTICS INC,CL A,,16398032,1255592,SH
218352102,CORCEPT THERAPEUTICS INC,COM,,2015500,50000,SH
221015100,CORVUS PHARMACEUTICALS INC,COM,,33538412,2292441,SH
G2545C104,CRESCENT BIOPHARMA INC.,COM,,3801525,206942,SH
230770109,CUMBERLAND PHARMACEUTICALS I,COM,,640179,196978,SH
23284F105,CYTOMX THERAPEUTICS INC.,COM,,47464473,10098824,SH
36322Q206,DAMORA THERAPEUTICS INC,COM NEW,,31675700,1223000,SH
