cusip,issuer,class,put_call,value_usd,shares,sh_type
00091E109,ABSCI CORPORATION,COM,,2156000,700000,SH
004890109,ACRIVON THERAPEUTICS INC,COMMON STOCK,,31092976,5360858,SH
000899104,ADMA BIOLOGICS INC,COM,,30979780,2771000,SH
00973Y108,AKERO THERAPEUTICS INC,COM,,35187584,1499897,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,,30703067,9275851,SH
019770106,ALLOGENE THERAPEUTICS INC,COM,,6349250,2725000,SH
03152W109,AMICUS THERAPEUTICS INC,COM,,278329964,28057456,SH
03770N101,APOGEE THERAPEUTICS INC,COM,,82856776,2105636,SH
03828A101,APPLIED THERAPEUTICS INC,COM,,37383350,8005000,SH
03940C100,ARCELLX INC,COMMON STOCK,,214674695,3889739,SH
03969K108,ARCUTIS BIOTHERAPEUTICS INC,COM,,14494050,1558500,SH
04016X101,ARGENX SE,SPONSORED ADR,,6708624,15600,SH
04272N102,ARRIVENT BIOPHARMA INC,COM,,7698250,415000,SH
82835W108,ARS PHARMACEUTICALS INC,COM,,7380885,867319,SH
228903100,ARTIVION INC,COM,,71658482,2793703,SH
04335A105,ARVINAS INC,COM,,27358678,1027749,SH
04635X102,ASTRIA THERAPEUTICS INC,COM,,59017322,6485420,SH
04746L104,ATHIRA PHARMA INC,COM,,14317855,5402964,SH
05463X106,AXOGEN INC,COM,,220248,30421,SH
05464T104,AXSOME THERAPEUTICS INC,COM,,36958436,459111,SH
088786108,BICYCLE THERAPEUTICS PLC,SPONSORED ADS,,11577280,572000,SH
G1110E107,BIOHAVEN LTD,COM,,51552403,1485232,SH
09075X108,BIODESIX INC,COM,,3326036,2173880,SH
10806X102,BRIDGEBIO PHARMA INC,COM,,30784714,1215346,SH
12674W109,CABALETTA BIO INC,COM,,4376137,585045,SH
14171W202,CAREMAX INC,CL A NEW,,342174,122643,SH
14171W111,CAREMAX INC,*W EXP 06/08/202,,846,60000,SH
14179K101,CARGO THERAPEUTICS INC,COM,,60474925,3683004,SH
14817C107,CASSAVA SCIENCES INC,COM,Put,2260050,183000,SH
15102K100,CELCUITY INC,COM,,38694130,2362279,SH
152309100,CENTESSA PHARMACEUTICALS PLC,SPONSORED ADS,,35517762,3933307,SH
15678U128,CEREVEL THERAPEUTICS HLDNG I,COM,,441402480,10794876,SH
156944100,CG ONCOLOGY INC,COM,,23162751,733695,SH
21217B100,CONTINEUM THERAPEUTICS INC,CL A,,27589023,1566668,SH
22663K107,CRINETICS PHARMACEUTICALS IN,COM,,66119132,1476203,SH
230031106,CULLINAN THERAPEUTICS INC,COM,,13078535,749916,SH
254604101,DISC MEDICINE INC,COM,,24943406,553437,SH
269796108,EAGLE PHARMACEUTICALS INC,COM,,970844,173365,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,,33434070,1856417,SH
29286M105,ENGENE HOLDINGS INC,COM,,7544000,800000,SH
29415J106,ENVVENO MEDICAL CORPORATION,COM,,3272404,623315,SH
30052C107,EVOLUS INC,COM,,62428708,5753798,SH
30233G209,EYEPOINT PHARMACEUTICALS INC,COM NEW,,5570384,640274,SH
31189P102,FATE THERAPEUTICS INC,COM,,1133486,345575,SH
344174107,FOGHORN THERAPEUTICS INC,COM,,3128000,544000,SH
34962G109,FORTE BIOSCIENCES INC,COM,,1753498,3265359,SH
G4444H101,HELIX ACQUISITION CORP II,CL A ORD SHS,,5110000,500000,SH
G4705A100,ICON PLC,SHS,,9795938,31250,SH
N44445109,IMMATICS N.V,SHS,,93961168,8086159,SH
45258J102,IMMUNOVANT INC,COM,,50787950,1923786,SH
45258J102,IMMUNOVANT INC,COM,Call,5280000,200000,SH
45720N103,INHIBRX BIOSCIENCES INC,COM,,15077248,1064026,SH
457669307,INSMED INC,COM PAR $.01,,12060000,180000,SH
46116X101,INTRA-CELLULAR THERAPIES INC,COM,,117556715,1716407,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,27491730,61800,SH
462260100,IOVANCE BIOTHERAPEUTICS INC,COM,,207983798,25933142,SH
450056106,IRHYTHM TECHNOLOGIES INC,COM,,3789466,35205,SH
483497103,KALVISTA PHARMACEUTICALS INC,COM,,5890000,500000,SH
501976104,KYVERNA THERAPEUTICS INC,COM,,1125000,150000,SH
G5509L101,LIVANOVA PLC,SHS,,24340080,444000,SH
55234L105,LYRA THERAPEUTICS INC,COM,,3533844,12757562,SH
558868105,MADRIGAL PHARMACEUTICALS INC,COM,,74130336,264600,SH
G5960L103,MEDTRONIC PLC,SHS,,38620242,490665,SH
G59665102,MEIRAGTX HLDGS PLC,COM,,47667625,11331103,SH
589492107,MEREO BIOPHARMA GROUP PLC,SPON ADS,,4511700,1253250,SH
N5749R100,MERUS N V,COM,,17751000,300000,SH
63009J107,NANOBIOTIX,SPONSORED ADS,,2775330,555066,SH
632307104,NATERA INC,COM,,57393700,530000,SH
63909J108,NAUTILUS BIOTECHNOLOGY INC,COM,,29470453,12594211,SH
64125C109,NEUROCRINE BIOSCIENCES INC,COM,,89472972,649909,SH
670002401,NOVAVAX INC,COM NEW,Put,1266000,100000,SH
670703107,NUVALENT INC,COM,,193372981,2549077,SH
67576A100,OCULAR THERAPEUTIX INC,COM,,22739361,3324468,SH
68572M106,ORCHESTRA BIOMED HLDGS INC,COM,,20748930,2545881,SH
713317105,PEPGEN INC,COM,,22510590,1410438,SH
74006W207,PRAXIS PRECISION MEDICINES I,COM NEW,,31029513,750230,SH
74019P207,PRECISION BIOSCIENCES INC,COM NEW,,4147831,426293,SH
74276L105,PROCEPT BIOROBOTICS CORP,COM,,12869158,210659,SH
74366E102,PROTAGONIST THERAPEUTICS INC,COM,,43961668,1268735,SH
75383L102,RAPPORT THERAPEUTICS INC,COM,,17402737,748183,SH
75629V104,RECURSION PHARMACEUTICALS IN,CL A,,5769225,769230,SH
761330109,REVANCE THERAPEUTICS INC,COM,,1542000,600000,SH
76155X118,REVOLUTION MEDICINES INC,*W EXP 12/17/202,,25525,250000,SH
76243J105,RHYTHM PHARMACEUTICALS INC,COM,,141516534,3446579,SH
77313F106,ROCKET PHARMACEUTICALS INC,COM,,26839233,1246597,SH
82933R308,SINGULAR GENOMICS SYSTEMS IN,COM NEW,,599071,70896,SH
83086J200,SKYE BIOSCIENCE INC,COM NEW,,4005000,500000,SH
834203309,SOLENO THERAPEUTICS INC,COM,,130763021,3204976,SH
83422E204,SOLID BIOSCIENCES INC,COM NEW,,39160682,6906646,SH
78464A870,SPDR SER TR,S&P BIOTECH,,2101272,22665,SH
