cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,831276169,3789034,SH
03831W108,APPLOVIN CORP,COM CL A,,351392143,1085113,SH
03990B101,ARES MANAGEMENT CORPORATION,CL A COM STK,,296886922,1677043,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,306179179,441766,SH
G11448100,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,,21382157,986717,SH
852234103,BLOCK INC,CL A,,320054747,3765793,SH
14040H105,CAPITAL ONE FINL CORP,COM,,577011957,3235823,SH
17253J106,CIPHER MINING INC,COM,,10877923,2344380,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,388701941,1737526,SH
532457108,ELI LILLY & CO,COM,,604367920,782860,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,494290536,1912519,SH
443201108,HOWMET AEROSPACE INC,COM,,334858895,3061707,SH
44812J104,HUT 8 CORP,COM,,14196271,692839,SH
461202103,INTUIT,COM,,727024917,1156762,SH
Q4982L109,IREN LIMITED,ORDINARY SHARES,,6990259,711839,SH
48251W104,KKR & CO INC,COM,,598760831,4048143,SH
526057104,LENNAR CORP,CL A,,234270432,1717903,SH
50212V100,LPL FINL HLDGS INC,COM,,627796449,1922748,SH
30303M102,META PLATFORMS INC,CL A,,1192642884,2036930,SH
594918104,MICROSOFT CORP,COM,,691132286,1639697,SH
718172109,PHILIP MORRIS INTL INC,COM,,778468570,6468372,SH
69370C100,PTC INC,COM,,427724094,2326231,SH
79466L302,SALESFORCE INC,COM,,523290976,1565193,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,408710262,913564,SH
855244109,STARBUCKS CORP,COM,,590848951,6475057,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,742650086,3760444,SH
87422Q109,TALEN ENERGY CORP,COM,,219477389,1089380,SH
88080T104,TERAWULF INC,COM,,8382052,1480928,SH
92840M102,VISTRA CORP,COM,,738013285,5352965,SH
98138H101,WORKDAY INC,CL A,,398260016,1543464,SH
