cusip,issuer,class,put_call,value_usd,shares,sh_type
00091G104,ACV AUCTIONS INC,COM CL A,,99542636,12411800,SH
00827B106,AFFIRM HLDGS INC,COM CL A,,103081159,1384941,SH
02079K305,ALPHABET INC,CAP STK CL A,,160988107,514339,SH
023135106,AMAZON COM INC,COM,,158757765,687799,SH
023193105,AMBIQ MICRO INC,COMMON STOCK,,19847970,696420,SH
030111207,AMERICAN SUPERCONDUCTOR CORP,SHS NEW,,30051875,1044193,SH
04626A103,ASTERA LABS INC,COM,,268038234,1611194,SH
049468101,ATLASSIAN CORPORATION,CL A,,64569012,398230,SH
053332102,AUTOZONE INC,COM,,39409230,11620,SH
05464C101,AXON ENTERPRISE INC,COM,,59899009,105469,SH
16935C109,CHIME FINL INC,COM SHS CL A,,37850344,1503788,SH
171779309,CIENA CORP,COM NEW,,334020150,1428230,SH
19247G107,COHERENT CORP,COM,Call,166113000,900000,SH
19247G107,COHERENT CORP,COM,,227989354,1235246,SH
20464U100,COMPASS INC,CL A,,92206697,8723434,SH
21873S108,COREWEAVE INC,COM CL A,,43403537,606110,SH
253393102,DICKS SPORTING GOODS INC,COM,,97169219,490828,SH
278768106,ECHOSTAR CORP,CL A,,97947831,901084,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,39609662,177917,SH
368736104,GENERAC HLDGS INC,COM,,24923663,182765,SH
37637K108,GITLAB INC,CLASS A COM,Call,37530000,1000000,SH
37637K108,GITLAB INC,CLASS A COM,,119235925,3177083,SH
458140100,INTEL CORP,COM,,17857017,483930,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,2150085000,3500000,SH
M6191J100,JFROG LTD,ORD SHS,,25251079,404276,SH
55024U109,LUMENTUM HLDGS INC,COM,,141098095,382805,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,26236503,45958,SH
58733R102,MERCADOLIBRE INC,COM,,9066184,4501,SH
595112103,MICRON TECHNOLOGY INC,COM,Put,199787000,700000,SH
595112103,MICRON TECHNOLOGY INC,COM,,210894016,738916,SH
594918104,MICROSOFT CORP,COM,,87761554,181468,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,54789987,3272998,SH
67066G104,NVIDIA CORPORATION,COM,,359055582,1925231,SH
67066G104,NVIDIA CORPORATION,COM,Call,652750000,3500000,SH
71377A103,PERFORMANCE FOOD GROUP CO,COM,,11321018,125901,SH
718172109,PHILIP MORRIS INTL INC,COM,,65083744,405759,SH
74624M102,PURE STORAGE INC,CL A,Call,100515000,1500000,SH
74624M102,PURE STORAGE INC,CL A,,279946002,4177675,SH
751212101,RALPH LAUREN CORP,CL A,,45107199,127562,SH
771049103,ROBLOX CORP,CL A,,31566938,389571,SH
77311W101,ROCKET COS INC,COM CL A,,69745620,3602563,SH
775133101,ROGERS CORP,COM,,15742714,171920,SH
781154109,RUBRIK INC.,CL A,,68451818,895029,SH
81141R100,SEA LTD,SPONSORD ADS,,35137753,275439,SH
816850101,SEMTECH CORP,COM,,50963341,691591,SH
81764X103,SERVICETITAN INC,SHS CL A,,84394115,792433,SH
833445109,SNOWFLAKE INC,COM SHS,,105019477,478754,SH
M8744T106,TABOOLA.COM LTD,ORD SHS,,3403148,738210,SH
88160R101,TESLA INC,COM,,83663660,186035,SH
90138F102,TWILIO INC,CL A,,101978399,716946,SH
91332U101,UNITY SOFTWARE INC,COM,Call,163429000,3700000,SH
91332U101,UNITY SOFTWARE INC,COM,,292645641,6625439,SH
93403J106,WARBY PARKER INC,CL A COM,,8565322,393085,SH
94419L101,WAYFAIR INC,CL A,,87443454,870864,SH
974155103,WINGSTOP INC,COM,,93012292,390005,SH
M98068105,WIX COM LTD,SHS,,129598308,1247457,SH
