cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,1097892732,6027410,SH
02079K107,ALPHABET INC,CAP STK CL C,,3104760612,16927056,SH
136375102,CANADIAN NATL RY CO,COM,,4665902111,39488385,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,4324450705,54913285,SH
N3168P101,FERROVIAL SE,ORD SHS,,741761207,19095244,SH
369604301,GE AEROSPACE,COM NEW,,7659234373,48180376,SH
594918104,MICROSOFT CORP,COM,,4707228236,10531890,SH
615369105,MOODYS CORP,COM,,5575962475,13246769,SH
78409V104,S&P GLOBAL INC,COM,,4638434342,10400077,SH
92826C839,VISA INC,COM CL A,,4408757672,16797187,SH
