cusip,issuer,class,put_call,value_usd,shares,sh_type
29444U700,EQUINIX INC,COM,,156358500,150000,SH
29786A106,ETSY INC,COM,,376650000,5000000,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,20588706,797085,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,1455789243,32271985,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,Put,84044150,395000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,2562672000,3480000,SH
464287515,ISHARES TR,EXPANDED TECH,Put,1426950000,15750000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,75112500,250000,SH
464288810,ISHARES TR,U.S. MED DVC ETF,Call,69174000,1400000,SH
464288810,ISHARES TR,U.S. MED DVC ETF,Put,617625000,12500000,SH
G66721104,NORWEGIAN CRUISE LINE HLDGS,SHS,,310021460,14686000,SH
68390D106,OR ROYALTIES INC.,COM SHS,,98400930,3111000,SH
713448108,PEPSICO INC,COM,,172635000,1275000,SH
718546104,PHILLIPS 66,COM,,3254381550,19251000,SH
72352L106,PINTEREST INC,CL A,,588840000,28000000,SH
74768A104,QUANTINUUM INC,CL A COM,,12261000,150000,SH
G7997W102,SEADRILL LTD,COM,,167908735,4439681,SH
81369Y407,SELECT SECTOR SPDR TR,ST STR DISCR ETF,Put,832688000,7100000,SH
81369Y704,SELECT SECTOR SPDR TR,ST STR INDL ETF,Put,958565250,5175000,SH
81369Y308,SELECT SECTOR SPDR TR,ST STR STAPL ETF,Put,799548750,9625000,SH
844741108,SOUTHWEST AIRLS CO,COM,,1249917360,24308000,SH
78464A755,SPDR SERIES TRUST,ST STR SP METAL,Put,96237000,900000,SH
867224107,SUNCOR ENERGY INC NEW,COM,,1581090720,29454000,SH
871607107,SYNOPSYS INC,COM,,101480925,227500,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,76415218,15626834,SH
89679M104,TRIPLE FLAG PRECIOUS METAL,COM,,3993248804,133241535,SH
912932100,UNITI GROUP LLC,COM SHS,,676870152,59012219,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,Put,690367500,9150000,SH
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,Put,163972500,250000,SH
