cusip,issuer,class,put_call,value_usd,shares,sh_type
009066101,AIRBNB INC,COM CL A,,141906878,935876,SH
03027X100,AMERICAN TOWER CORP NEW,COM,,1192386595,6134307,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,6466086,15895,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,767072738,18465882,SH
12510Q100,CCC INTELLIGENT SOLUTIONS HL,COM,,86832671,7815722,SH
143130102,CARMAX INC,COM,,157351630,2145509,SH
22160N109,COSTAR GROUP INC,COM,,650239161,8770423,SH
235851102,DANAHER CORPORATION,COM,,443583690,1775400,SH
25401T603,DIGITALBRIDGE GROUP INC,CL A COM,,49910391,3643094,SH
38267D109,GOOSEHEAD INS INC,COM CL A,,21030220,366125,SH
48251W104,KKR & CO L P DEL,COM UNITS,,1440716189,13689816,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,1781999205,4039349,SH
615369105,MOODYS CORP,COM,,1776789307,4221104,SH
67103H107,OREILLY AUTOMOTIVE INC,COM,,1009676789,956079,SH
776696106,ROPER TECHNOLOGIES INC,COM,,870110105,1543679,SH
78410G104,SBA COMMUNICATIONS CORP NEW,CL A,,98150000,500000,SH
H82027105,SOPHIA GENETICS SA,ORDINARY SHARES,,8795579,1920432,SH
92345Y106,VERISK ANALYTICS INC,CL A,,4331399,16069,SH
92826C839,VISA INC,COM CL A,,858733598,3271740,SH
