cusip,issuer,class,put_call,value_usd,shares,sh_type
009066101,AIRBNB INC,COM CL A,,335970160,2649398,SH
03027X100,AMERICAN TOWER CORP NEW,COM,,1407576842,6052532,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,7030011,15274,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,1006577612,18938431,SH
12510Q100,CCC INTELLIGENT SOLUTIONS HL,COM,,118029448,10681398,SH
143130102,CARMAX INC,COM,,100373544,1297151,SH
22160N109,COSTAR GROUP INC,COM,,673987976,8934093,SH
235851102,DANAHER CORPORATION,COM,,493596708,1775400,SH
25401T603,DIGITALBRIDGE GROUP INC,CL A COM,,18582026,1315076,SH
38267D109,GOOSEHEAD INS INC,COM CL A,,32694962,366125,SH
48251W104,KKR & CO L P DEL,COM UNITS,,1487807047,11393836,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,1935988330,3920592,SH
615369105,MOODYS CORP,COM,,1595989219,3362880,SH
67103H107,OREILLY AUTOMOTIVE INC,COM,,1058395254,919065,SH
776696106,ROPER TECHNOLOGIES INC,COM,,834342273,1499429,SH
H82027105,SOPHIA GENETICS SA,ORDINARY SHARES,,8166890,2237504,SH
92345Y106,VERISK ANALYTICS INC,CL A,,3316809,12378,SH
92826C839,VISA INC,COM CL A,,899564913,3271740,SH
