cusip,issuer,class,put_call,value_usd,shares,sh_type
00724F101,ADOBE INC,COM,,40065299,77379,SH
15101Q207,CELESTICA INC,COM,,28291086,553425,SH
185123106,CLEARWATER ANALYTICS HLDGS I,CL A,,61831670,2448779,SH
192422103,COGNEX CORP,COM,,43291787,1068933,SH
268150109,DYNATRACE INC,COM NEW,,26817130,501536,SH
Y2573F102,FLEX LTD,ORD,,42698835,1277261,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,29100449,159071,SH
45674M101,INFORMATICA INC,COM CL A,,40493580,1601803,SH
45867G101,INTERDIGITAL INC,COM,,66870888,472152,SH
565394103,MAPLEBEAR INC,COM,,17939288,440336,SH
573874104,MARVELL TECHNOLOGY INC,COM,,50253505,696804,SH
464287655,ISHARES TR,RUSSEL 2000 ETF,Put,53013600,2400,SH
70450Y103,PAYPAL HLDGS INC,COM,,21762567,278900,SH
705573103,PEGASYSTEMS INC,COM,,57621744,788367,SH
85225A107,SQUARESPACE INC,CLASS A,,12274235,264360,SH
87427V103,TALKSPACE INC,COM,,10239652,4899355,SH
M87915274,TOWER SEMICONDUCTOR LTD,SHS NEW,,59229396,1338215,SH
913915104,UNIVERSAL TECHNICAL INST INC.,COM,,3377560,207722,SH
M98068105,WIX COM LTD,SHS,,49551027,296411,SH
