cusip,issuer,class,put_call,value_usd,shares,sh_type
00724F101,ADOBE INC,COM,,41832000,87500,SH
00751Y106,ADVANCE AUTO PARTS INC,COM,,1493662,41851,SH
009066101,AIRBNB INC,COM CL A,,22024686,163400,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,1469700,15000,SH
02079K305,ALPHABET INC,CAP STK CL A,,427670281,2499388,SH
02079K107,ALPHABET INC,CAP STK CL C,,371515077,2151341,SH
040413106,ARISTA NETWORKS INC,COM,,119564150,309399,SH
04626A103,ASTERA LABS INC,COM,,575312,8200,SH
052769106,AUTODESK INC,COM,,567600,2000,SH
090043100,BILL HOLDINGS INC,COM,,4696404,80473,SH
852234103,BLOCK INC,CL A,,2531200,35000,SH
097023105,BOEING CO,COM,,35983710,241000,SH
M22465104,CHECK POINT SOFTWARE TECH LT,ORD,,433025,2500,SH
16679L109,CHEWY INC,CL A,,2292450,85000,SH
171779309,CIENA CORP,COM NEW,,228636,3600,SH
18915M107,CLOUDFLARE INC,CL A COM,,5788860,66000,SH
20717M103,CONFLUENT INC,CLASS A COM,,1308500,50000,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,,403390,10700,SH
23804L103,DATADOG INC,CL A COM,,4126976,32900,SH
243537107,DECKERS OUTDOOR CORP,COM,,1287120,8000,SH
G29018101,DLOCAL LTD,CLASS A COM,,153396,17531,SH
256163106,DOCUSIGN INC,COM,,256706,3700,SH
268150109,DYNATRACE INC,COM NEW,,1076000,20000,SH
26856L103,E L F BEAUTY INC,COM,,3683750,35000,SH
N14506104,ELASTIC N V,ORD SHS,,1123220,14000,SH
29355A107,ENPHASE ENERGY INC,COM,,8542408,102871,SH
29786A106,ETSY INC,COM,,1028800,20000,SH
336433107,FIRST SOLAR INC,COM,,1944800,10000,SH
338307101,FIVE9 INC,COM,,503221,17041,SH
36118L106,FUTU HLDGS LTD,SPON ADS CL A,,53762060,565976,SH
443573100,HUBSPOT INC,COM,,1109580,2000,SH
458140100,INTEL CORP,COM,,538000,25000,SH
461202103,INTUIT,COM,,21360500,35000,SH
48553T106,KANZHUN LIMITED,SPONSORED ADS,,2910000,200000,SH
482497104,KE HLDGS INC,SPONSORED ADS,,2372826,108200,SH
518439104,LAUDER ESTEE COS INC,CL A,,5363532,77800,SH
55024U109,LUMENTUM HLDGS INC,COM,,760053,11900,SH
30303M102,META PLATFORMS INC,CL A,,192937469,339930,SH
66981J102,MINISO GROUP HLDG LTD,SPONSORED ADS,,1394400,70000,SH
M7S64H106,MONDAY COM LTD,SHS,,1910155,6500,SH
64110L106,NETFLIX INC,COM,,116470958,154056,SH
67066G104,NVIDIA CORPORATION,COM,,380571675,2866614,SH
679295105,OKTA INC,CL A,,1078350,15000,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,665099312,5515377,SH
717081103,PFIZER INC,COM,,3679000,130000,SH
743315103,PROGRESSIVE CORP,COM,,5682222,23400,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,3993300,170000,SH
79466L302,SALESFORCE INC,COM,,5536030,19000,SH
81730H109,SENTINELONE INC,CL A,,670540,26000,SH
81762P102,SERVICENOW INC,COM,,16700521,17900,SH
83304A106,SNAP INC,CL A,,3648000,300000,SH
833445109,SNOWFLAKE INC,CL A,,38246542,333100,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,17329500,45000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,22791252,119614,SH
88160R101,TESLA INC,COM,,163773677,655488,SH
90138F102,TWILIO INC,CL A,,4508335,55900,SH
90353T100,UBER TECHNOLOGIES INC,COM,,4683250,65000,SH
922475108,VEEVA SYS INC,CL A COM,,19421190,93000,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,884000,80000,SH
