cusip,issuer,class,put_call,value_usd,shares,sh_type
009158106,AIR PRODS & CHEMS INC,COM,,163012650,547500,SH
19247G107,COHERENT CORP,COM,,73217385,823500,SH
126650100,CVS HEALTH CORP,COM,,221337600,3520000,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,57630000,2825000,SH
457985208,INTEGRA LIFESCIENCES HLDGS C,COM NEW,,44153100,2430000,SH
615394202,MOOG INC,CL A,,72525180,359000,SH
65290E101,NEXTRACKER INC,CLASS A COM,,107005400,2855000,SH
83601L102,SOTERA HEALTH CO,COM,,132097000,7910000,SH
85208T107,SPRINKLR INC,CL A,,51752350,6695000,SH
87422Q109,TALEN ENERGY CORP,COM,,167723840,941000,SH
90138F102,TWILIO INC,CL A,,214899900,3295000,SH
912008109,US FOODS HLDG CORP,COM,,296737500,4825000,SH
958102105,WESTERN DIGITAL CORP.,COM,,138628700,2030000,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,165429600,16030000,SH
