cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,62414550,607500,SH
N00985106,AERCAP HOLDINGS NV,SHS,,132841434,1300200,SH
00912X302,AIR LEASE CORP,CL A,,18739449,387900,SH
00971T101,AKAMAI TECHNOLOGIES INC,COM,,113605545,1411249,SH
013872106,ALCOA CORP,COM,,83423936,2735211,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,269220280,2036000,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,,92192167,8738594,SH
03674X106,ANTERO RESOURCES CORP,COM,,54602897,1350220,SH
04280A100,ARROWHEAD PHARMACEUTICALS IN,COM,,66655680,5232000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,616831,437500,SH
056752108,BAIDU INC,SPON ADR REP A,,34170739,371300,SH
067901108,BARRICK GOLD CORP,COM,,42068160,2164000,SH
17275R102,CISCO SYS INC,COM,,232114266,3761372,SH
17888H103,CIVITAS RESOURCES INC,COM NEW,,34294602,982935,SH
185899101,CLEVELAND-CLIFFS INC NEW,COM,,180552300,21965000,SH
20717M103,CONFLUENT INC,CLASS A COM,,83915200,3580000,SH
219350105,CORNING INC,COM,,131754840,2878000,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,82373393,1889298,SH
26884L109,EQT CORP,COM,,145152640,2716688,SH
165167735,EXPAND ENERGY CORPORATION,COM,,129333134,1161814,SH
369604301,GE AEROSPACE,COM NEW,,87365475,436500,SH
36828A101,GE VERNOVA INC,COM,,105812490,346608,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,180138523,11674564,SH
460146103,INTERNATIONAL PAPER CO,COM,,165075570,3094200,SH
450056106,IRHYTHM TECHNOLOGIES INC,COM,,38250072,365400,SH
47215P106,JD.COM INC,SPON ADS CL A,,58232705,1416165,SH
482497104,KE HLDGS INC,SPONSORED ADS,,51015722,2539359,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,94131080,2696393,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,124637662,5904200,SH
650111107,NEW YORK TIMES CO,CL A,,17123854,345239,SH
N62509109,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,6529930,319000,SH
651639106,NEWMONT CORP,COM,,153771800,3185000,SH
65290E101,NEXTRACKER INC,CLASS A COM,,10067246,238900,SH
654106103,NIKE INC,CL B,,54402360,857000,SH
654902204,NOKIA CORP,SPONSORED ADR,,203044431,38528355,SH
697900108,PAN AMERN SILVER CORP,COM,,121840110,4717000,SH
92556H206,PARAMOUNT GLOBAL,CLASS B COM,,164130943,13723323,SH
80004C200,SANDISK CORP,COM,,218737051,4594351,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,292542825,3443706,SH
G8267P108,SMURFIT WESTROCK PLC,SHS,,11598444,257400,SH
34385P108,STANDARD BIOTOOLS INC,COM,,1744200,1615000,SH
G85158106,STONECO LTD,COM CL A,,51441510,4908541,SH
878742204,TECK RESOURCES LTD,CL B,,98671857,2708533,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,148412689,9655998,SH
90138F102,TWILIO INC,CL A,,108288460,1106000,SH
910047109,UNITED AIRLS HLDGS INC,COM,,78570062,1137872,SH
912909108,UNITED STATES STL CORP NEW,COM,,41034460,971000,SH
91332U101,UNITY SOFTWARE INC,COM,,312822288,15968468,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,237347600,22120000,SH
958102105,WESTERN DIGITAL CORP,COM,,310134123,7670891,SH
