cusip,issuer,class,put_call,value_usd,shares,sh_type
003264108,ABRDN SILVER ETF TRUST,PHYSCL SILVR SHS,,287132,4245,SH
011659109,ALASKA AIR GROUP INC,COM,,20586885,409282,SH
02079K305,ALPHABET INC,CAP STK CL A,,219100,700,SH
025816109,AMERICAN EXPRESS CO,COM,,1272998,3441,SH
037833100,APPLE INC,COM,,1125500,4140,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,125265909,249211,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,87556800,116,SH
166764100,CHEVRON CORP NEW,COM,,973747,6389,SH
191216100,COCA COLA CO,COM,,1071580,15328,SH
22160K105,COSTCO WHSL CORP NEW,COM,,2972486,3447,SH
231021106,CUMMINS INC,COM,,20302638,39774,SH
243537107,DECKERS OUTDOOR CORP,COM,,66317492,639698,SH
254687106,DISNEY WALT CO,COM,,16585563,145782,SH
256677105,DOLLAR GEN CORP NEW,COM,,122939033,925955,SH
256746108,DOLLAR TREE INC,COM,,63062307,512660,SH
29446M102,EQUINOR ASA,SPONSORED ADR,,14139838,598385,SH
30231G102,EXXON MOBIL CORP,COM,,6926289,57556,SH
33829M101,FIVE BELOW INC,COM,,49959476,265234,SH
Y2573F102,FLEX LTD,ORD,,270984,4485,SH
369604301,GE AEROSPACE,COM NEW,,2880697,9352,SH
36266G107,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,,375734,4581,SH
36828A101,GE VERNOVA INC,COM,,1303219,1994,SH
403949100,HF SINCLAIR CORP,COM,,16520923,358527,SH
46436E718,ISHARES TR,0-3 MNTH TREASRY,,355446,3541,SH
496902404,KINROSS GOLD CORP,COM,,59500193,2112933,SH
58933Y105,MERCK & CO INC,COM,,4678070,44443,SH
651639106,NEWMONT CORP,COM,,66224452,663239,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,2886464,13298,SH
680665205,OLIN CORP,COM PAR $1,,40481853,1943440,SH
69047Q102,OVINTIV INC,COM,,646126,16487,SH
69932A204,PARAMOUNT SKYDANCE CORP,COM CL B,,8831420,659061,SH
78413P101,SEACOR MARINE HLDGS INC,COM,,1253214,208175,SH
780259305,SHELL PLC,SPON ADS,,365049,4968,SH
85207H104,SPROTT ASSET MANAGEMENT LP,PHYSICAL GOLD TR,,788154,23869,SH
855244109,STARBUCKS CORP,COM,,20334201,241470,SH
87165B103,SYNCHRONY FINANCIAL,COM,,370179,4437,SH
89417E109,TRAVELERS COMPANIES INC,COM,,5540146,19100,SH
91913Y100,VALERO ENERGY CORP,COM,,32339530,198658,SH
98149E303,WORLD GOLD TR,SPDR GLD MINIS,,2047087,23979,SH
