cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,324644,2077988,SH
G21810109,CLARIVATE PLC,ORD SHS,,42357,10777863,SH
G25508105,CRH PLC,ORD,,237026,2694395,SH
256677105,DOLLAR GEN CORP NEW,COM,,185082,2104876,SH
26969P108,EAGLE MATLS INC,COM,,201875,909633,SH
036752103,ELEVANCE HEALTH INC,COM,,107000,246000,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,181380,1132000,SH
31620M106,FIDELITY NATL INFORMATION SV,COM,,260853,3492947,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,107651,4249952,SH
G4412G101,HERBALIFE LTD,COM SHS,,65593,7600526,SH
42703MAF0,HERBALIFE LTD,NOTE 4.250% 6/1,,14834,17129000,PRN
G4705A100,ICON PLC,SHS,,70871,405000,SH
530307107,LIBERTY BROADBAND CORP,COM SER A,,643,7560,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,14510,170610,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,58434,5076762,SH
G61188127,LIBERTY GLOBAL LTD,COM CL C,,295154,24657803,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,259000,3886562,SH
83444M101,SOLVENTUM CORP,COM SHS,,80088,1053240,SH
87507T101,TAMBORAN RES CORP,COM,,13694,570833,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,42117,703349,SH
92552V100,VIASAT INC,COM,,106187,10190728,SH
95082P105,WESCO INTL INC,COM,,311470,2005601,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,515599,1525667,SH
