cusip,issuer,class,put_call,value_usd,shares,sh_type
46090E103,INVESCO QQQ TR,UNIT SER 1,,18196534,29621,SH
921943858,VANGUARD TAX-MANAGED FDS,VAN FTSE DEV MKT,,14448776,231291,SH
922908736,VANGUARD INDEX FDS,GROWTH ETF,,13018193,26684,SH
922042858,VANGUARD INTL EQUITY INDEX F,FTSE EMR MKT ETF,,12851042,239045,SH
37954Y483,GLOBAL X FDS,NASDAQ 100 COVER,,8402095,475501,SH
922908363,VANGUARD INDEX FDS,S&P 500 ETF SHS,,8114941,12940,SH
922908744,VANGUARD INDEX FDS,VALUE ETF,,7836197,41029,SH
33733E856,FIRST TR EXCHANGE-TRADED FD,FT VEST GOLD,,7458575,298224,SH
37954Y475,GLOBAL X FDS,S&P 500 COVERED,,7067092,173938,SH
67066G104,NVIDIA CORPORATION,COM,,6927051,37142,SH
922908611,VANGUARD INDEX FDS,SM CP VAL ETF,,6450181,30456,SH
032108847,AMPLIFY ETF TR,CEF HIGH INCOME,,5703840,495555,SH
594918104,MICROSOFT CORP,COM,,5549903,11476,SH
478160104,JOHNSON & JOHNSON,COM,,5329440,25752,SH
037833100,APPLE INC,COM,,4957498,18235,SH
37954Y459,GLOBAL X FDS,RUSSELL 2000,,4904897,320581,SH
922908512,VANGUARD INDEX FDS,MCAP VL IDXVIP,,4866892,27439,SH
02079K305,ALPHABET INC,CAP STK CL A,,4845134,15480,SH
58933Y105,MERCK & CO INC,COM,,4661743,44288,SH
922908595,VANGUARD INDEX FDS,SML CP GRW ETF,,4614626,15275,SH
20030N101,COMCAST CORP NEW,CL A,,4605797,154092,SH
35137L105,FOX CORP,CL A COM,,4490104,61449,SH
902973304,US BANCORP DEL,COM NEW,,4468733,83747,SH
92343V104,VERIZON COMMUNICATIONS INC,COM,,4385204,107665,SH
02209S103,ALTRIA GROUP INC,COM,,4368733,75767,SH
46641Q332,J P MORGAN EXCHANGE TRADED F,EQUITY PREMIUM,,4361376,76195,SH
922908553,VANGUARD INDEX FDS,REAL ESTATE ETF,,4328935,48920,SH
595112103,MICRON TECHNOLOGY INC,COM,,4312170,15109,SH
742718109,PROCTER AND GAMBLE CO,COM,,4309897,30074,SH
G1151C101,ACCENTURE PLC IRELAND,SHS CLASS A,,4293755,16004,SH
713448108,PEPSICO INC,COM,,4257831,29667,SH
053611109,AVERY DENNISON CORP,COM,,4250306,23369,SH
11135F101,BROADCOM INC,COM,,4209960,12164,SH
922908538,VANGUARD INDEX FDS,MCAP GR IDXVIP,,4205961,15068,SH
833034101,SNAP ON INC,COM,,4183275,12140,SH
375558103,GILEAD SCIENCES INC,COM,,4170338,33977,SH
12572Q105,CME GROUP INC,COM,,4161974,15241,SH
74144T108,PRICE T ROWE GROUP INC,COM,,4141439,40452,SH
194162103,COLGATE PALMOLIVE CO,COM,,4127767,52237,SH
12503M108,CBOE GLOBAL MKTS INC,COM,,4115950,16398,SH
925652109,VICI PPTYS INC,COM,,4097805,145726,SH
464288448,ISHARES TR,INTL SEL DIV ETF,,4080614,103438,SH
46434V621,ISHARES TR,CORE DIV GRWTH,,4078432,58750,SH
370334104,GENERAL MLS INC,COM,,4064542,87410,SH
452308109,ILLINOIS TOOL WKS INC,COM,,4050659,16446,SH
205887102,CONAGRA BRANDS INC,COM,,4049017,233912,SH
500754106,KRAFT HEINZ CO,COM,,4046105,166850,SH
98149E303,WORLD GOLD TR,SPDR GLD MINIS,,4023744,47133,SH
26875P101,EOG RES INC,COM,,4018532,38268,SH
125269100,CF INDS HLDGS INC,COM,,3985882,51537,SH
494368103,KIMBERLY-CLARK CORP,COM,,3936147,39014,SH
243537107,DECKERS OUTDOOR CORP,COM,,3932099,37929,SH
33939L662,FLEXSHARES TR,HIG YLD VL ETF,,3877064,95178,SH
03831W108,APPLOVIN CORP,COM CL A,,3791585,5627,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,3666903,17566,SH
002824100,ABBOTT LABS,COM,,3625340,28936,SH
Y2573F102,FLEX LTD,ORD,,3620608,59924,SH
697435105,PALO ALTO NETWORKS INC,COM,,3612715,19613,SH
589889104,MERIT MED SYS INC,COM,,3604662,40897,SH
98980L101,ZOOM COMMUNICATIONS INC,CL A,,3575340,41434,SH
91307C102,UNITED THERAPEUTICS CORP DEL,COM,,3562285,7311,SH
30161Q104,EXELIXIS INC,COM,,3542867,80832,SH
28414H103,ELANCO ANIMAL HEALTH INC,COM,,3530484,156009,SH
72352L106,PINTEREST INC,CL A,,3450205,133264,SH
