cusip,issuer,class,put_call,value_usd,shares,sh_type
01626W101,ALIGHT INC,COM CL A,,66431537,20377772,SH
023135106,AMAZON COM INC,COM,,143189941,652138,SH
071705107,BAUSCH PLUS LOMB CORP,COMMON SHARES,,23416595,1553855,SH
071813109,BAXTER INTL INC,COM,,16907681,742542,SH
09073M104,BIO-TECHNE CORP,COM,,20808457,374051,SH
852234103,BLOCK INC,CL A,,23293994,322319,SH
116794108,BRUKER CORP,COM,,10386208,319674,SH
117043109,BRUNSWICK CORP,COM,,19789124,312921,SH
124155110,BUTTERFLY NETWORK INC,*W EXP 02/12/202,,78128,1713333,SH
124155102,BUTTERFLY NETWORK INC,COM CL A,,19213428,9955144,SH
15135B101,CENTENE CORP DEL,COM,,13271961,371972,SH
G21810109,CLARIVATE PLC,ORD SHS,,18997777,4960255,SH
126650100,CVS HEALTH CORP,COM,,617956677,8196799,SH
235851102,DANAHER CORPORATION,COM,,52423513,264418,SH
253393102,DICKS SPORTING GOODS INC,COM,,78132774,351601,SH
26614N102,DUPONT DE NEMOURS INC,COM,,10008592,128480,SH
23355L106,DXC TECHNOLOGY CO,COM,,113672796,8339897,SH
28618M106,ELEMENT SOLUTIONS INC,COM,,55554393,2207167,SH
29261A100,ENCOMPASS HEALTH CORP,COM,,21293252,167637,SH
30212P303,EXPEDIA GROUP INC,COM NEW,,76905754,359793,SH
37611X209,GINKGO BIOWORKS HOLDINGS INC,CL A NEW,,2177946,149379,SH
37940X102,GLOBAL PMTS INC,COM,,427188387,5141892,SH
G4705A100,ICON PLC,SHS,,64998150,371418,SH
452327109,ILLUMINA INC,COM,,9660348,101720,SH
46266C105,IQVIA HLDGS INC,COM,,33187646,174727,SH
499049104,KNIGHT-SWIFT TRANSN HLDGS IN,CL A,,33971488,859820,SH
53626N102,LIONSGATE STUDIOS CORP,COM,,34500000,5000000,SH
536797103,LITHIA MTRS INC,COM,,23418128,74108,SH
573874104,MARVELL TECHNOLOGY INC,COM,,56913709,676980,SH
58155Q103,MCKESSON CORP,COM,,43624561,56469,SH
30303M102,META PLATFORMS INC,CL A,,8498245,11572,SH
55306N104,MKS INC.,COM,,21278786,171922,SH
62855J104,MYRIAD GENETICS INC,COM,,33166953,4587407,SH
63845R107,NATIONAL VISION HLDGS INC,COM,,40230417,1378226,SH
683344105,ONTO INNOVATION INC,COM,,34967578,270605,SH
687793109,OSCAR HEALTH INC,CL A,,7727624,408221,SH
70450Y103,PAYPAL HLDGS INC,COM,,89415792,1333370,SH
72352L106,PINTEREST INC,CL A,,25983709,807700,SH
760125104,RENTOKIL INITIAL PLC,SPONSORED ADR,,5180669,205175,SH
74967X103,RH,COM,,16322078,80341,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,377524206,566700,SH
86881A100,SURGERY PARTNERS INC,COM,,55111345,2546735,SH
871607107,SYNOPSYS INC,COM,,10509207,21300,SH
88033G407,TENET HEALTHCARE CORP,COM NEW,,471799784,2323679,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,337192136,16692680,SH
125523100,THE CIGNA GROUP,COM,,54120955,187757,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,137232044,282941,SH
90353T100,UBER TECHNOLOGIES INC,COM,,46222344,471801,SH
910047109,UNITED AIRLS HLDGS INC,COM,,56163869,582009,SH
913903100,UNIVERSAL HLTH SVCS INC,CL B,,98574630,482169,SH
912008109,US FOODS HLDG CORP,COM,,81625508,1065329,SH
92556V106,VIATRIS INC,COM,,81651082,8247584,SH
98954M200,ZILLOW GROUP INC,CL C CAP STK,,68548765,889666,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,201892190,18505242,SH
