cusip,issuer,class,put_call,value_usd,shares,sh_type
000899104,ADMA BIOLOGICS INC,COM,,38341465,2102054,SH
02079K305,ALPHABET INC,CAP STK CL A,,1095036447,3498519,SH
053015103,AUTOMATIC DATA PROCESSING IN,COM,,1074698966,4177969,SH
14888U101,CATALYST PHARMACEUTICALS INC,COM,,78511255,3363807,SH
171340102,CHURCH AND DWIGHT CO INC,COM,,564176675,6728404,SH
189054109,CLOROX CO DEL,COM,,61858903,613497,SH
26622P107,DOXIMITY INC,CL A,,73062089,1650002,SH
34959E109,FORTINET INC,COM,,517436434,6516011,SH
384109104,GRACO INC,COM,,47461942,579016,SH
437076102,HOME DEPOT INC,COM,,27598885,80206,SH
45168D104,IDEXX LABS INC,COM,,1269193959,1876035,SH
461202103,INTUIT,COM,,414422538,625619,SH
562750109,MANHATTAN ASSOCIATES INC,COM,,49970819,288332,SH
571903202,MARRIOTT INTL INC NEW,CL A,,1234732552,3979927,SH
58506Q109,MEDPACE HLDGS INC,COM,,46373756,82567,SH
30303M102,META PLATFORMS INC,CL A,,900058459,1363539,SH
592688105,METTLER TOLEDO INTERNATIONAL,COM,,809337054,580507,SH
594918104,MICROSOFT CORP,COM,,1005915575,2079971,SH
55354G100,MSCI INC,COM,,95594319,166619,SH
630402105,NAPCO SEC TECHNOLOGIES INC,COM,,74220037,1779857,SH
654106103,NIKE INC,CL B,,367618232,5770181,SH
67059N108,NUTANIX INC,CL A,,71185297,1377158,SH
M7518J104,ODDITY TECH LTD,SHS CL A,,83340030,2074167,SH
68902V107,OTIS WORLDWIDE CORP,COM,,271866393,3112380,SH
70432V102,PAYCOM SOFTWARE INC,COM,,83414283,523433,SH
718172109,PHILIP MORRIS INTL INC,COM,,982385359,6124597,SH
742718109,PROCTER AND GAMBLE CO,COM,,608787759,4248048,SH
74758T303,QUALYS INC,COM,,86093417,647806,SH
775711104,ROLLINS INC,COM,,88747313,1478629,SH
78573M104,SABRE CORP,COM,,29238769,21499095,SH
863667101,STRYKER CORPORATION,COM,,1296049491,3687511,SH
882508104,TEXAS INSTRS INC,COM,,455160036,2623552,SH
92343E102,VERISIGN INC,COM,,65750530,270634,SH
92537N108,VERTIV HOLDINGS CO,COM CL A,,66577037,410944,SH
92826C839,VISA INC,COM CL A,,1239649026,3534684,SH
941848103,WATERS CORP,COM,,1351426784,3557978,SH
98978V103,ZOETIS INC,CL A,,490799033,3900803,SH
