cusip,issuer,class,put_call,value_usd,shares,sh_type
G6757R121,1RT ACQUISITION CORP.,UNIT 06/26/2030,,205606,20000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,,1331250,375000,SH
00835Q202,AEVA TECHNOLOGIES INC,COM NEW,,3290000,250000,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,,13927500,125000,SH
03769M106,APOLLO GLOBAL MGMT INC,COM,Put,5571000,50000,SH
03823U102,APPLIED OPTOELECTRONICS INC,COM,Call,4229500,50000,SH
G11448100,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,Call,2162500,250000,SH
G17977110,BURFORD CAPITAL LIMITED,ORD SHS,,113000,25000,SH
G1828E100,CANTOR EQUITY PARTNERS IV IN,SHS CL A,,203800,20000,SH
G1828S109,CANTOR EQUITY PARTNERS V INC,SHS CL A S,,202000,20000,SH
G2131A124,CHURCHILL CAP CORP XI,UNIT 12/10/2030,,205000,20000,SH
62548M209,CLARITEV CORPORATION,CL A NEW,,1446466,88523,SH
18452B209,CLEANSPARK INC,COM NEW,,2553000,300000,SH
18452B209,CLEANSPARK INC,COM NEW,Call,6382500,750000,SH
185634201,CLENE INC,COM NEW,,1479000,300000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,,29920000,2000000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,Call,47124000,3150000,SH
278768106,ECHOSTAR CORP,CL A,,17560500,150000,SH
278768106,ECHOSTAR CORP,CL A,Call,14633750,125000,SH
29280W109,ENERGY VAULT HOLDINGS INC,COM,,18150000,5500000,SH
29280W109,ENERGY VAULT HOLDINGS INC,COM,Call,4125000,1250000,SH
415864107,ENVIRI CORP,COM,,9810000,500000,SH
G3226F127,EVOLUTION GLOBAL ACQUISITION,UNIT 10/22/2030,,204000,20000,SH
G3730U123,FUTURECREST ACQUISITION CORP,UNIT 99/99/9999,,203600,20000,SH
44812J104,HUT 8 CORP,COM,Call,11727500,250000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,194798250,337500,SH
46438F101,ISHARES BITCOIN TRUST ETF,SHS BEN INT,Put,15368000,400000,SH
464287515,ISHARES TR,EXPANDED TECH,Call,4002500,50000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,31000000,125000,SH
52635N103,LENZ THERAPEUTICS INC,COM,,1143750,125000,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,12970000,125000,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,Call,10376000,100000,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,Put,7782000,75000,SH
G6564A105,NOMAD FOODS LTD,USD ORD SHS,,2402500,250000,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,,11295141,2632900,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,Call,12333750,2875000,SH
741623102,PRIMO BRANDS CORPORATION,CLASS A COM SHS,Call,4707500,250000,SH
G7490F119,RENATUS TACTICAL ACQUIS,UNIT 05/15/2030,,209800,20000,SH
G7515A111,REPUBLIC DIGITAL ACQUISITION,UNIT 99/99/9999,,207200,20000,SH
78574H104,SABLE OFFSHORE CORP,COM SHS,Call,4130000,250000,SH
778920306,SHARONAI HOLDINGS INC,COM CL A,,340950,15000,SH
82003F309,SHARPS TECHNOLOGY INC,COM,,1680000,1000000,SH
G8375S127,SPACE ASSET ACQUISITION CORP,UNIT 01/13/2031,,203800,20000,SH
G8377G121,SPRING VY ACQUISITION CORP I,UNIT 01/22/2031,,152400,15000,SH
78462F103,STATE STR SPDR S&P 500 ETF T,TR UNIT,Put,219489750,337500,SH
88080T104,TERAWULF INC,COM,,108225000,7500000,SH
88080T104,TERAWULF INC,COM,Call,125360625,8687500,SH
88080T104,TERAWULF INC,COM,Put,54112500,3750000,SH
910047109,UNITED AIRLS HLDGS INC,COM,Call,4603500,50000,SH
92556W104,VIA TRANSN INC,COM CL A,,3750000,250000,SH
G9675P102,WILLOW LANE ACQUISITION CORP,ORD SHS CL A,,10650000,1000000,SH
