cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,600775642,2884600,SH
09290D101,BLACKROCK INC,COM,,525189831,546100,SH
12504L109,CBRE GROUP INC,CL A,,31777697,234591,SH
254687106,DISNEY WALT CO,COM,,38574264,400231,SH
48251W104,KKR & CO INC,COM,,303372250,3279700,SH
530909100,LIBERTY LIVE HOLDINGS INC,COM SER A,,162851153,1777075,SH
530909308,LIBERTY LIVE HOLDINGS INC,COM SHS SER C,,335145285,3561208,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,95267812,624666,SH
30303M102,META PLATFORMS INC,CL A,,523884566,915674,SH
60937P106,MONGODB INC,CL A,,254022306,1037800,SH
771049103,ROBLOX CORP,CL A,,330798004,5848621,SH
77311W101,ROCKET COS INC,COM CL A,,402059817,28214724,SH
79466L302,SALESFORCE INC,COM,,558984995,2994509,SH
829073105,SIMPSON MFG INC,COM,,239931968,1398042,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,173840235,358500,SH
888787108,TOAST INC,CL A,,341858061,12895438,SH
92826C839,VISA INC,COM CL A,,700063400,2316250,SH
M98068105,WIX COM LTD,SHS,,94069243,1099370,SH
