cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,31721400,180000,SH
023135106,AMAZON COM INC,COM,,29393872,133980,SH
04271T100,ARRAY TECHNOLOGIES INC,COM SHS,,14282620,2420783,SH
267475101,DYCOM INDS INC,COM,,933038252,3817825,SH
26884L109,EQT CORP,COM,,27993600,480000,SH
336433107,FIRST SOLAR INC,COM,,49662000,300000,SH
65290E101,NEXTRACKER INC,CLASS A COM,,543700,10000,SH
74762E102,QUANTA SCVS INC,COM,,1889133054,4996649,SH
75281A109,RANGE RES CORP,COM,,32536000,800000,SH
81369Y886,SELECT SECTOR SPDR TR,SBI INT-UTILS,,81660000,1000000,SH
82489W107,SHOALS TECHNOLOGIES GROUP IN,CL A,,29644541,6975186,SH
