cusip,issuer,class,put_call,value_usd,shares,sh_type
037833100,APPLE INC,COM,,694464,2400,SH
06417N103,BANK OZK,COM,,47988026,921252,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,8237350,11,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,43960262,87852,SH
293792107,ENTERPRISE PRODS PARTNERS L,COM,,200555208,5455800,SH
436893200,HOME BANCSHARES INC,COM,,345455,12100,SH
500754106,KRAFT HEINZ CO,COM,,4778326,202300,SH
717081103,PFIZER INC,COM,,5562480,231000,SH
743315103,PROGRESSIVE CORP,COM,,15772090,72200,SH
790148100,ST JOE CO,COM,,1138761645,18182367,SH
134429109,THE CAMPBELLS COMPANY,COM,,2594455,116500,SH
911312106,UNITED PARCEL SVCS INC,CL B,,2558500,23800,SH
084423102,WR BERKLEY CORP,COM,,18080365,256350,SH
