cusip,issuer,class,put_call,value_usd,shares,sh_type
01626W101,ALIGHT INC,COM CL A,,131066306,17711663,SH
023135106,AMAZON COM INC,COM,,88586686,475429,SH
053774105,AVIS BUDGET GROUP,COM,,58416486,666931,SH
112463104,BROOKDALE SR LIVING INC,COM,,16975000,2500000,SH
117043109,BRUNSWICK CORP,COM,,23870763,284786,SH
124155110,BUTTERFLY NETWORK INC,*W EXP 02/12/202,,140493,1713333,SH
124155102,BUTTERFLY NETWORK INC,COM CL A,,17620605,9955144,SH
G21810109,CLARIVATE PLC,ORD SHS,,186335403,26244423,SH
22052L104,CORTEVA INC,COM,,308240673,5243080,SH
126650100,CVS HEALTH CORP,COM,,751214721,11946799,SH
25381B101,DIGIMARC CORP NEW,COM,,5355813,199249,SH
26484T106,DUN & BRADSTREET HLDGS INC,COM,,110002106,9557090,SH
26614N102,DUPONT DE NEMOURS INC,COM,,24549003,275491,SH
23355L106,DXC TECHNOLOGY CO,COM,,231863882,11174163,SH
28618M106,ELEMENT SOLUTIONS INC,COM,,122420142,4507369,SH
30049H102,EVOLV TECHNOLOGIES HLDNGS IN,COM CL A,,19814050,4892358,SH
30212P303,EXPEDIA GROUP INC,COM NEW,,161452371,1090747,SH
37611X209,GINKGO BIOWORKS HOLDINGS INC,CL A NEW,,3871234,474998,SH
37940X102,GLOBAL PMTS INC,COM,,424137607,4141160,SH
806407102,HENRY SCHEIN INC,COM,,12732860,174662,SH
42806J700,HERTZ GLOBAL HLDGS INC,COM NEW,,1449512,439246,SH
42806J700,HERTZ GLOBAL HLDGS INC,COM NEW,Call,1650000,500000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,295639176,1338400,SH
499049104,KNIGHT-SWIFT TRANSN HLDGS IN,CL A,,82291877,1525336,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,19085311,174311,SH
55087P104,LYFT INC,CL A COM,,10064774,789394,SH
573874104,MARVELL TECHNOLOGY INC,COM,,84028527,1165121,SH
57667L107,MATCH GROUP INC NEW,COM,,43417805,1147405,SH
58155Q103,MCKESSON CORP,COM,,131982947,266945,SH
62855J104,MYRIAD GENETICS INC,COM,,34553307,1261530,SH
68752M108,ORTHOFIX MED INC,COM,,987122,63196,SH
75340L104,RAPID MICRO BIOSYSTEMS INC,CLASS A COM,,487711,547990,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,44115508,402771,SH
81211K100,SEALED AIR CORP NEW,COM,,24490013,674656,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,133628704,232900,SH
879369106,TELEFLEX INCORPORATED,COM,,40841188,165135,SH
88033G407,TENET HEALTHCARE CORP,COM NEW,,441891064,2658791,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,152382958,8456324,SH
125523100,THE CIGNA GROUP,COM,,364338130,1051663,SH
90353T100,UBER TECHNOLOGIES INC,COM,,78678691,1046816,SH
913903100,UNIVERSAL HLTH SVCS INC,CL B,,167923873,733260,SH
912008109,US FOODS HLDG CORP,COM,,111525761,1813427,SH
92556V106,VIATRIS INC,COM,,87909829,7571906,SH
95082P105,WESCO INTL INC,COM,,46159896,274794,SH
958102105,WESTERN DIGITAL CORP.,COM,,29656708,434276,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,40613999,3935465,SH
