cusip,issuer,class,put_call,value_usd,shares,sh_type
03748R747,APARTMENT INVT & MGMT CO,CL A,,14685598,1697757,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,2577045,90773,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,115252796,1022742,SH
23331A109,D R HORTON INC,COM,,95998602,744637,SH
25401T603,DIGITALBRIDGE GROUP INC,CL A NEW,,13746528,1328167,SH
43283X105,HILTON GRAND VACATIONS INC,COM,,54434451,1310726,SH
448579102,HYATT HOTELS CORP,COM CL A,,128648652,921222,SH
45378A106,INDEPENDENCE RLTY TR INC,COM,,97303880,5500502,SH
G4863A108,INTERNATIONAL GAME TECHNOLOG,SHS USD,Call,31620000,2000000,SH
G4863A108,INTERNATIONAL GAME TECHNOLOG,SHS USD,,119630539,7566764,SH
46590V100,JBG SMITH PPTYS,COM,,66328771,3834033,SH
48020Q107,JONES LANG LASALLE INC,COM,,51370088,200837,SH
49427F108,KILROY RLTY CORP,COM,,26938153,785140,SH
529043101,LXP INDUSTRIAL TRUST,COM,,1239000,150000,SH
55305B101,M/I HOMES INC,COM,,13694337,122140,SH
59001A102,MERITAGE HOMES CORP,COM,,18640028,278334,SH
59522J103,MID-AMER APT CMNTYS INC,COM,,13974660,94417,SH
637870106,NATIONAL STORAGE AFFILIATES,COM SHS BEN IN,,79936260,2498789,SH
69924R108,PARAMOUNT GROUP INC,COM,,13925513,2282871,SH
74340W103,PROLOGIS INC.,COM,,3631896,34550,SH
75700L108,RED ROCK RESORTS INC,CL A,,46964567,902644,SH
828806109,SIMON PPTY GROUP INC NEW,COM,,33518460,208500,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,100317364,3296660,SH
83193G107,SMARTRENT INC,COM CL A,,9965432,10066093,SH
866082100,SUMMIT HOTEL PPTYS INC,COM,,47846000,9400000,SH
87724P106,TAYLOR MORRISON HOME CORP,COM,,95912612,1561586,SH
889478103,TOLL BROTHERS INC,COM,,73253656,641844,SH
87266M107,TPG RE FIN TR INC,COM,,56383993,7303626,SH
98311A105,WYNDHAM HOTELS & RESORTS INC,COM,,122284475,1505781,SH
