cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,769135,3980,SH
143658300,CARNIVAL CORP,UNIT 99/99/9999,,81282240,4342000,SH
25746U109,DOMINION ENERGY INC,COM,,29400000,600000,SH
26441C204,DUKE ENERGY CORP NEW,COM NEW,,20046000,200000,SH
267475101,DYCOM INDS INC,COM,,612203058,3627655,SH
464287432,ISHARES TR,20 YR TR BD ETF,,36702822,399900,SH
576323109,MASTEC INC,COM,,51539223,481720,SH
595112103,MICRON TECHNOLOGY INC,COM,,77734230,591000,SH
65339F101,NEXTERA ENERGY INC,COM,,459203,6485,SH
74762E102,QUANTA SCVS INC,COM,,1422539381,5598565,SH
81369Y886,SELECT SECTOR SPDR TR,SBI INT-UTILS,,199310,2925,SH
