cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,1261880235,7547582,SH
02079K305,ALPHABET INC,CAP STK CL A,,661159035,3986488,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,1739912181,32735883,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,1272634267,14877651,SH
169656105,CHIPOTLE MEXICAN GRILL INC,COM,,1660329807,28815165,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,,1698823724,7370168,SH
44267T102,HOWARD HUGHES HOLDINGS INC,COM,,1459715316,18852064,SH
654106103,NIKE INC,CL B,,1439181879,16280338,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,1658825918,23000914,SH
812215101,SEAPORT ENTMT GROUP INC,RIGHT 10/10/2024,,6179285,2094673,SH
812215200,SEAPORT ENTMT GROUP INC,COMMON STOCK,,57435934,2094673,SH
