cusip,issuer,class,put_call,value_usd,shares,sh_type
037833100,APPLE INC,COM,,57155950,271370,SH
04626A103,AMAZON COM INC,COM,,24204000,400000,SH
023135106,ASTERA LABS INC,COM,,277184273,1434330,SH
032095101,AMPHENOL CORP NEW,CL A,,136444461,2025300,SH
20717M103,CONFLUENT INC,CLASS A COM,,380613883,12889058,SH
22266T109,COUPANG INC,CL A,,110945858,5295745,SH
79466L302,SALESFORCE INC,COM,,93478989,363590,SH
24703L202,DELL TECHNOLOGIES INC,CL C,,68119266,493940,SH
02079K305,ALPHABET INC,CAP STK CL A,,122865640,674530,SH
G0370L116,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,561896,3502000,SH
79589L106,SAMSARA INC,COM CL A,,27487743,815660,SH
58733R102,MERCADOLIBRE INC,COM,,85160988,51820,SH
30303M102,META PLATFORMS INC,CL A,,1156005530,2292661,SH
594918104,MICROSOFT CORP,COM,,726579798,1625640,SH
67066G104,NVIDIA CORPORATION,COM,,956299667,7740810,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,227900896,1714185,SH
781154109,RUBRIK INC.,CL A,,5365500,175000,SH
833445109,SNOWFLAKE INC,CL A,,1290210277,9550746,SH
90353T100,UBER TECHNOLOGIES INC,COM,,982274561,13515060,SH
94845U105,WEBTOON ENTMT INC,COM,,2739600,120000,SH
