cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,545711838,3264022,SH
023135106,AMAZON COM INC,COM,,571677210,3068090,SH
037833100,APPLE INC,COM,,47004954,201738,SH
03852U106,ARAMARK,COM,,45784360,1182142,SH
G0450A105,ARCH CAP GROUP LTD,ORD,,354796317,3171222,SH
09857L108,BOOKING HOLDINGS INC,COM,,270889861,64312,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,671973242,7855661,SH
H1467J104,CHUBB LIMITED,COM,,42902050,148764,SH
G25508105,CRH PLC,ORD,,409508123,4415658,SH
29082A107,EMBRAER S.A.,SPONSORED ADS,,131135124,3707524,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,458041247,248807,SH
336433107,FIRST SOLAR INC,COM,,86845280,348161,SH
337738108,FISERV INC,COM,,463224830,2578485,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,430793704,1815550,SH
369604301,GE AEROSPACE,COM NEW,,369016927,1956819,SH
36266G107,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,,533069971,5680021,SH
36828A101,GE VERNOVA INC,COM,,152441833,597858,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,,93425799,405318,SH
45104G104,ICICI BANK LIMITED,ADR,,118314206,3963625,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,471387012,3382513,SH
573284106,MARTIN MARIETTA MATLS INC,COM,,110165781,204674,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,313416835,634704,SH
30303M102,META PLATFORMS INC,CL A,,588748243,1028489,SH
594918104,MICROSOFT CORP,COM,,740137945,1720051,SH
743315103,PROGRESSIVE CORP,COM,,716591341,2823894,SH
G7496G103,RENAISSANCERE HLDGS LTD,COM,,516037829,1894412,SH
G8068L108,SHARKNINJA INC,COM SHS,,19262651,177193,SH
90353T100,UBER TECHNOLOGIES INC,COM,,254112803,3380958,SH
92532F100,VERTEX PHARMACEUTICALS INC,COM,,57690849,124045,SH
92826C839,VISA INC,COM CL A,,324461621,1180075,SH
