cusip,issuer,class,put_call,value_usd,shares,sh_type
00287Y109,ABBVIE INC,COM,,2187122,12750,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,666684,4110,SH
02079K305,ALPHABET INC,CAP STK CL A,,1188266,6523,SH
02079K107,ALPHABET INC,CAP STK CL C,,428690,2337,SH
02209S103,ALTRIA GROUP INC,COM,,2024593,44447,SH
023135106,AMAZON COM INC,COM,,2479206,12829,SH
031162100,AMGEN INC,COM,,347816,1113,SH
032108847,AMPLIFY ETF TR,HIGH INCOME,,1661134,138313,SH
037833100,APPLE INC,COM,,3561997,16911,SH
043436104,ASBURY AUTOMOTIVE GROUP INC,COM,,547573,2403,SH
00206R102,AT&T INC,COM,,224254,11735,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,2568,12405,SH
05329W102,AUTONATION INC,COM,,542689,3405,SH
053807103,AVNET INC,COM,,567499,11022,SH
054540208,AXCELIS TECHNOLOGIES INC,COM NEW,,729719,5132,SH
060505104,BANK AMERICA CORP,COM,,519117,13053,SH
08265T208,BENTLEY SYS INC,COM CL B,,1138241,23060,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,492635,1211,SH
11135F101,BROADCOM INC,COM,,821185,510,SH
134429109,CAMPBELL SOUP CO,COM,,2166593,47944,SH
12503M108,CBOE GLOBAL MKTS INC,COM,,1701218,10003,SH
125269100,CF INDS HLDGS INC,COM,,1686259,22751,SH
16119P108,CHARTER COMMUNICATIONS INC N,CL A,,588055,1967,SH
166764100,CHEVRON CORP NEW,COM,,377132,2412,SH
17275R102,CISCO SYS INC,COM,,1933018,40688,SH
194162103,COLGATE PALMOLIVE CO,COM,,1975596,20358,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,744201,3716,SH
22160K105,COSTCO WHSL CORP NEW,COM,,341019,401,SH
127097103,COTERRA ENERGY INC,COM,,1754087,65770,SH
23331A109,D R HORTON INC,COM,,503586,3574,SH
243537107,DECKERS OUTDOOR CORP,COM,,622393,643,SH
253393102,DICKS SPORTING GOODS INC,COM,,559256,2602,SH
26441C204,DUKE ENERGY CORP NEW,COM NEW,,233160,2327,SH
532457108,ELI LILLY & CO,COM,,443090,489,SH
26875P101,EOG RES INC,COM,,1814144,14413,SH
30161N101,EXELON CORP,COM,,444035,12830,SH
30231G102,EXXON MOBIL CORP,COM,,528061,4586,SH
316092600,FIDELITY COVINGTON TRUST,MSCI HLTH CARE I,,204847,2986,SH
316092808,FIDELITY COVINGTON TRUST,MSCI INFO TECH I,,473388,2760,SH
33734X846,FIRST TR EXCHANGE TRADED FD,NASDAQ CYB ETF,,580922,10296,SH
33733E856,FIRST TR EXCHANGE-TRADED FD,FT VEST GOLD,,2025110,101144,SH
337345102,FIRST TR NASDAQ 100 TECH IND,SHS,,1760986,8918,SH
33939L662,FLEXSHARES TR,HIG YLD VL ETF,,1094158,27082,SH
35137L105,FOX CORP,CL A COM,,1966023,57201,SH
370334104,GENERAL MLS INC,COM,,1691749,26743,SH
375558103,GILEAD SCIENCES INC,COM,,2038005,29703,SH
37954Y483,GLOBAL X FDS,NASDAQ 100 COVER,,4568105,258523,SH
37954Y459,GLOBAL X FDS,RUSSELL 2000,,1193661,74466,SH
37954Y475,GLOBAL X FDS,S&P 500 COVERED,,4105965,101558,SH
37954Y673,GLOBAL X FDS,US INFR DEV ETF,,510130,13779,SH
427866108,HERSHEY CO,COM,,1714178,9325,SH
458140100,INTEL CORP,COM,,411134,13276,SH
459200101,INTERNATIONAL BUSINESS MACHS,COM,,215384,1245,SH
46138E610,INVESCO EXCH TRADED FD TR II,KBW HIG DV YLD,,548350,36460,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,,3794793,7920,SH
462260100,IOVANCE BIOTHERAPEUTICS INC,COM,,80601,10050,SH
464286319,ISHARES INC,EM MKTS DIV ETF,,844134,31056,SH
464287200,ISHARES TR,CORE S&P500 ETF,,328718,600,SH
464288687,ISHARES TR,PFD AND INCM SEC,,1135106,35978,SH
46429B747,ISHARES TR,0-5 YR TIPS ETF,,353806,3555,SH
46434V407,ISHARES TR,0-5YR HI YL CP,,5356731,126937,SH
464289883,ISHARES TR,CONSER ALLOC ETF,,2499608,67691,SH
46434V621,ISHARES TR,CORE DIV GRWTH,,9144132,158726,SH
46429B663,ISHARES TR,CORE HIGH DV ETF,,943053,8675,SH
46432F842,ISHARES TR,CORE MSCI EAFE,,272537,3752,SH
464288513,ISHARES TR,IBOXX HI YD ETF,,1872100,24268,SH
464287242,ISHARES TR,IBOXX INV CP ETF,,1710893,15972,SH
464288448,ISHARES TR,INTL SEL DIV ETF,,1940733,70138,SH
464289875,ISHARES TR,MODERT ALLOC ETF,,2569903,59752,SH
464288257,ISHARES TR,MSCI ACWI ETF,,1387773,12346,SH
46434V456,ISHARES TR,MSCI INTL QUALTY,,1801260,46126,SH
464287168,ISHARES TR,SELECT DIVID ETF,,853730,7058,SH
464288810,ISHARES TR,U.S. MED DVC ETF,,492300,8785,SH
46429B267,ISHARES TR,US TREAS BD ETF,,1438003,63714,SH
464287192,ISHARES TR,US TRSPRTION,,591110,9034,SH
46429B655,ISHARES TR,FLTG RATE NT ETF,,419008,8201,SH
464287515,ISHARES TR,EXPANDED TECH,,504116,5801,SH
464288224,ISHARES TR,GL CLEAN ENE ETF,,232186,17431,SH
464287556,ISHARES TR,ISHARES BIOTECH,,494856,3606,SH
464287614,ISHARES TR,RUS 1000 GRW ETF,,568277,1559,SH
464287606,ISHARES TR,S&P MC 400GR ETF,,494401,5611,SH
464288828,ISHARES TR,US HLTHCR PR ETF,,407791,7779,SH
46431W507,ISHARES U S ETF TR,BLACKROCK SH DUR,,378538,7521,SH
46641Q332,J P MORGAN EXCHANGE TRADED F,EQUITY PREMIUM,,1864387,32893,SH
466313103,JABIL INC,COM,,474271,4359,SH
478160104,JOHNSON & JOHNSON,COM,,2527063,17290,SH
46625H100,JPMORGAN CHASE & CO.,COM,,363520,1797,SH
494368103,KIMBERLY-CLARK CORP,COM,,2024477,14649,SH
516544103,LANTHEUS HLDGS INC,COM,,545973,6800,SH
G54950103,LINDE PLC,SHS,,495005,1128,SH
536797103,LITHIA MTRS INC,COM,,506571,2006,SH
539830109,LOCKHEED MARTIN CORP,COM,,2039238,4366,SH
