cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,41546617,292788,SH
023135106,AMAZON COM INC,COM,,18600762,84784,SH
032654105,ANALOG DEVICES INC,COM,,1444781,6070,SH
03662Q105,ANSYS INC,COM,,865055,2463,SH
037833100,APPLE INC,COM,,1697987,8276,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,4416460,5511,SH
090043100,BILL HOLDINGS INC,COM,,29598073,639820,SH
09239B109,BLACKLINE INC,COM,,14580669,257518,SH
11135F101,BROADCOM INC,COM,,33759131,122471,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,1835341,5956,SH
15101Q207,CELESTICA INC,COM,,26421930,169252,SH
M2197Q107,CELLEBRITE DI LTD,ORDINARY SHARES,,8844080,552755,SH
16935C109,CHIME FINL INC,COM SHS CL A,,23933720,693530,SH
21037T109,CONSTELLATION ENERGY CORP,COM,,1380445,4277,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,21844772,714582,SH
37637K108,GITLAB INC,CLASS A COM,,21400861,474415,SH
M6191J100,JFROG LTD,ORD SHS,,26712828,608770,SH
58733R102,MERCADOLIBRE INC,COM,,7968958,3049,SH
30303M102,META PLATFORMS INC,CL A,,19858311,26905,SH
63947X101,NCINO INC,COM,,4218435,150820,SH
64110L106,NETFLIX INC,COM,,15452221,11539,SH
67066G104,NVIDIA CORPORATION,COM,,55704430,352582,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,5001236,22890,SH
81141R100,SEA LTD,SPONSORD ADS,,19293562,120630,SH
871607107,SYNOPSYS INC,COM,,1898967,3704,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,81254873,358757,SH
