cusip,issuer,class,put_call,value_usd,shares,sh_type
10948W103,ACADIAN ASSET MANAGEMENT INC,COM,,22015284,457128,SH
G00894108,ACCELERANT HOLDINGS,CL A,,3350250,225000,SH
G1151C101,ACCENTURE PLC IRELAND,SHS CLASS A,,24723869,100259,SH
00090Q103,ADT INC DEL,COM,,10645554,1222222,SH
00912X302,AIR LEASE CORP,CL A,,7210145,113278,SH
009422106,AIRO GROUP HLDGS INC,COM,,3806861,198274,SH
00971TAL5,AKAMAI TECHNOLOGIES INC,NOTE 0.375% 9/0,,22043429,23000000,PRN
018802AC2,ALLIANT ENERGY CORP,NOTE 3.875% 3/1,,51205682,47500000,PRN
020002101,ALLSTATE CORP,COM,,15040526,70070,SH
02005N100,ALLY FINL INC,COM,,28917840,737700,SH
02043Q107,ALNYLAM PHARMACEUTICALS INC,COM,,1958520,4295,SH
02079K305,ALPHABET INC,CAP STK CL A,,160049018,658367,SH
023135106,AMAZON COM INC,COM,,488803880,2226187,SH
023135106,AMAZON COM INC,COM,Call,32935500,150000,SH
G0260P102,AMER SPORTS INC,COM SHS,,15867545,456620,SH
H2927K103,AMRIZE LTD,SHS,,29118000,600000,SH
032654105,ANALOG DEVICES INC,COM,,13857480,56400,SH
75605Y106,ANYWHERE REAL ESTATE INC,COM,,2113891,199612,SH
037833100,APPLE INC,COM,,89053278,349736,SH
038222105,APPLIED MATLS INC,COM,,11355699,55464,SH
03852U106,ARAMARK,COM,,87179021,2270287,SH
049468101,ATLASSIAN CORPORATION,CL A,,11244637,70411,SH
088929104,BGC GROUP INC,CL A,,41583275,4395695,SH
092244102,BLACK ROCK COFFEE BAR INC,CL A,,9209006,385960,SH
09857L108,BOOKING HOLDINGS INC,COM,,13498175,2500,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,34401997,648116,SH
115236101,BROWN & BROWN INC,COM,,797215,8500,SH
G16910120,BULLISH,ORD SHS,,13056589,205260,SH
M20791105,CAMTEK LTD,ORD,,4685230,44600,SH
138103106,CANTALOUPE INC,COM,,13156690,1244720,SH
14174T107,CARETRUST REIT INC,COM,,18229750,525656,SH
142152107,CARIS LIFE SCIENCES INC,COM,,1683413,55650,SH
15189TBD8,CENTERPOINT ENERGY INC,NOTE 4.250% 8/1,,111071685,100000000,PRN
16115Q308,CHART INDS INC,COM,,15470394,77294,SH
