cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,69602000,325000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,753117926,5137931,SH
02079K107,ALPHABET INC,CAP STK CL C,,560738948,1786931,SH
023135106,AMAZON COM INC,COM,,503047031,2179391,SH
02376R102,AMERICAN AIRLS GROUP INC,COM,,216919500,14150000,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,66866250,62500,SH
056752108,BAIDU INC,SPON ADR REP A,,75129500,575000,SH
058498106,BALL CORP,COM,,63564000,1200000,SH
219350105,CORNING INC,COM,,137486712,1570200,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,32965000,475000,SH
D18190898,DEUTSCHE BANK A G,NAMEN AKT,,121464000,3150000,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,36133713,2191250,SH
382550101,GOODYEAR TIRE & RUBR CO,COM,,21900000,2500000,SH
46266C105,IQVIA HLDGS INC,COM,,63114800,280000,SH
464286772,ISHARES INC,MSCI STH KOR ETF,,182287500,1875000,SH
464287184,ISHARES TR,CHINA LG-CAP ETF,,41640375,1087500,SH
47215P106,JD.COM INC,SPON ADS CL A,,119307220,4157046,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,161737500,4750000,SH
502431109,L3HARRIS TECHNOLOGIES INC,COM,,86603150,295000,SH
512807306,LAM RESEARCH CORP,COM NEW,,72751500,425000,SH
55087P104,LYFT INC,CL A COM,,73606000,3800000,SH
30303M102,META PLATFORMS INC,CL A,,396054000,600000,SH
595112103,MICRON TECHNOLOGY INC,COM,Call,71352500,250000,SH
595112103,MICRON TECHNOLOGY INC,COM,,428115000,1500000,SH
594918104,MICROSOFT CORP,COM,,241810000,500000,SH
608190104,MOHAWK INDS INC,COM,,73777500,675000,SH
55336V100,MPLX LP,COM UNIT REP LTD,,33489675,627500,SH
629377508,NRG ENERGY INC,COM NEW,,261153600,1640000,SH
67066G104,NVIDIA CORPORATION,COM,,317050000,1700000,SH
690742101,OWENS CORNING NEW,COM,,106314500,950000,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,201267250,1775000,SH
747525103,QUALCOMM INC,COM,,195852250,1145000,SH
75513E101,RTX CORPORATION,COM,,91700000,500000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,343395700,1130000,SH
90353T100,UBER TECHNOLOGIES INC,COM,,151163500,1850000,SH
910047109,UNITED AIRLS HLDGS INC,COM,,51996300,465000,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,66022000,200000,SH
92840M102,VISTRA CORP,COM,,152456850,945000,SH
963320106,WHIRLPOOL CORP,COM,,282067400,3910000,SH
