cusip,issuer,class,put_call,value_usd,shares,sh_type
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,104363400,4215000,SH
000899104,ADMA BIOLOGICS INC,COM,,131353600,8960000,SH
19247G107,COHERENT CORP,COM,,219210200,2035000,SH
20717M103,CONFLUENT INC,CLASS A COM,,22869000,1155000,SH
126650100,CVS HEALTH CORP,COM,,237478500,3150000,SH
253393102,DICKS SPORTING GOODS INC,COM,,224131092,1008600,SH
349381103,FIGURE TECHNOLOGY SOLUTIO,COM CL A,,33096700,910000,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,248260500,6415000,SH
49177J102,KENVUE INC,COM,,495501900,30530000,SH
71377A103,PERFORMANCE FOOD GROUP CO,COM,,348534000,3350000,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,114281600,5030000,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,216306450,2565000,SH
83601L102,SOTERA HEALTH CO,COM,,124424300,7910000,SH
85208T107,SPRINKLR INC,CL A,,44351400,5745000,SH
87165B103,SYNCHRONY FINANCIAL,COM,,155954750,2195000,SH
87422Q109,TALEN ENERGY CORP,COM,,246720400,580000,SH
90138F102,TWILIO INC,CL A,,329796550,3295000,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,75385800,3860000,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,167959450,15395000,SH
