cusip,issuer,class,put_call,value_usd,shares,sh_type
090043100,BILL HOLDINGS INC,COM,,158910000,3000000,SH
22822V101,CROWN CASTLE INC,COM,,118200250,1225000,SH
253868103,DIGITAL RLTY TR INC,COM,Put,172880000,1000000,SH
29444U700,EQUINIX INC,COM,,117486000,150000,SH
29786A106,ETSY INC,COM,,331950000,5000000,SH
36164V800,GCI LIBERTY INC,COM SER C,,17773877,476895,SH
92189F106,VANECK ETF TRUST,GOLD MINERS ETF,Put,878600000,11500000,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,457576820,18630978,SH
464288513,ISHARES TR,IBOXX HI YD ETF,,308522000,3800000,SH
464287515,ISHARES TR,EXPANDED TECH,Call,115010000,1000000,SH
464287515,ISHARES TR,EXPANDED TECH,Put,230020000,2000000,SH
464287598,ISHARES TR,RUS 1000 VAL ETF,Put,1017950000,5000000,SH
844741108,SOUTHWEST AIRLS CO,COM,,1631510435,51128500,SH
594972AJ0,STRATEGY INC,NOTE 0.625% 3/1,,35884000,16000000,PRN
67066G104,NVIDIA CORPORATION,COM,Put,807891400,4330000,SH
68390D106,OR ROYALTIES INC.,COM SHS,,87380452,2180151,SH
691543847,OXFORD LANE CAP CORP,COM,,17255716,1019239,SH
713448108,PEPSICO INC,COM,,179061000,1275000,SH
72352L106,PINTEREST INC,CL A,,900760000,28000000,SH
718546104,PHILLIPS 66,COM,,2618521020,19251000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,1200740000,2000000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Call,750462500,1250000,SH
G7997W102,SEADRILL LTD,COM,,111890167,3703746,SH
G8060N102,SENSATA TECHNOLOGIES HLDG PL,SHS,,99287500,3250000,SH
867224107,SUNCOR ENERGY INC NEW,COM,,2202166148,52670800,SH
89679M104,TRIPLE FLAG PRECIOUS METAL,COM,,3915448172,133815727,SH
912932100,UNITI GROUP LLC,COM SHS,,361154780,59012219,SH
94419LAR2,WAYFAIR INC,NOTE 3.500%11/1,,31089900,15000000,PRN
962879102,WHEATON PRECIOUS METALS CORP,COM,Put,72696000,650000,SH
81369Y506,SELECT SECTOR SPDR TR,ENERGY,Put,714720000,8000000,SH
81369Y704,SELECT SECTOR SPDR TR,INDL,Put,1156725000,7500000,SH
81369Y308,SELECT SECTOR SPDR TR,SBI CONS STPLS,Put,1175550000,15000000,SH
81369Y209,SELECT SECTOR SPDR TR,SBI HEALTHCARE,Put,278340000,2000000,SH
78464A755,SPDR SERIES TRUST,S&P METALS MNG,Put,130466000,1400000,SH
78468R556,SPDR SERIES TRUST,S&P OILGAS EXP,Put,317280000,2400000,SH
