cusip,issuer,class,put_call,value_usd,shares,sh_type
00751Y106,ADVANCE AUTO PARTS INC,COM,,11674104,251110,SH
02079K305,ALPHABET INC,CAP STK CL A,,11552405,65553,SH
02079K107,ALPHABET INC,CAP STK CL C,,11514562,64911,SH
023135106,AMAZON COM INC,COM,,16282248,74216,SH
G037AX101,AMBARELLA INC,SHS,,9645490,146000,SH
G0260P102,AMER SPORTS INC,COM SHS,,21381179,551630,SH
03662Q105,ANSYS INC,COM,,5357861,15255,SH
037833100,APPLE INC,COM,,19162878,93400,SH
M2029K104,BIRKENSTOCK HOLDING PLC,COM SHS,,13583516,276200,SH
852234103,BLOCK INC,CL A,,12791219,188300,SH
11135F101,BROADCOM INC,COM,,6808555,24700,SH
11133T103,BROADRIDGE FINL SOLUTIONS IN,COM,,224803,925,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,474243,1539,SH
15101Q207,CELESTICA INC,COM,,1951375,12500,SH
172573107,CIRCLE INTERNET GROUP INC,COM CL A,,678025,3740,SH
19260Q107,COINBASE GLOBAL INC,COM CL A,,20401322,58208,SH
20717M103,CONFLUENT INC,CLASS A COM,,16882596,677200,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,,824051,8900,SH
M2682V108,CYBERARK SOFTWARE LTD,SHS,,2075088,5100,SH
23804L103,DATADOG INC,CL A COM,,11888205,88500,SH
233051879,DBX ETF TR,XTRACK HRVST CSI,,4681800,170000,SH
256163106,DOCUSIGN INC,COM,,7867747,101011,SH
26622P107,DOXIMITY INC,CL A,,3422772,55800,SH
N14506104,ELASTIC N V,ORD SHS,,5059800,60000,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,18774432,65700,SH
36118L106,FUTU HLDGS LTD,SPON ADS CL A,,18176381,147070,SH
38141G104,GOLDMAN SACHS GROUP INC,COM,,28310000,40000,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,6710325,28500,SH
40412C101,HCA HEALTHCARE INC,COM,,8583356,22405,SH
458140100,INTEL CORP,COM,,4822720,215300,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,21255276,383600,SH
46266C105,IQVIA HLDGS INC,COM,,4727700,30000,SH
46438F101,ISHARES BITCOIN TRUST ETF,SHS BEN INT,,144743287,2364700,SH
46625H100,JPMORGAN CHASE & CO.,COM,,4928470,17000,SH
G54950103,LINDE PLC,SHS,,4931082,10510,SH
573874104,MARVELL TECHNOLOGY INC,COM,,3330754,43033,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,31861998,56700,SH
30303M102,META PLATFORMS INC,CL A,,28896224,39150,SH
595112103,MICRON TECHNOLOGY INC,COM,,19658375,159500,SH
594918104,MICROSOFT CORP,COM,,8134643,16354,SH
66981J102,MINISO GROUP HLDG LTD,SPONSORED ADS,,6892079,378270,SH
M7S64H106,MONDAY COM LTD,SHS,,26762248,85100,SH
55354G100,MSCI INC,COM,,207626,360,SH
632307104,NATERA INC,COM,,23973769,141907,SH
67066G104,NVIDIA CORPORATION,COM,,17101786,108246,SH
679295105,OKTA INC,CL A,,6478056,64800,SH
68389X105,ORACLE CORP,COM,,20833471,95291,SH
701094104,PARKER-HANNIFIN CORP,COM,,5867148,8400,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,10235748,97800,SH
743315103,PROGRESSIVE CORP,COM,,21627669,81045,SH
760759100,REPUBLIC SVCS INC,COM,,221949,900,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,26525379,283300,SH
77664L207,ROOT INC,CL A NEW,,20823790,162724,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,4329900,30000,SH
824348106,SHERWIN WILLIAMS CO,COM,,27010414,78665,SH
833445109,SNOWFLAKE INC,CL A,,33875421,151385,SH
78468R663,SPDR SERIES TRUST,BLOOMBERG 1-3 MO,,2669343,29100,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,41910389,185043,SH
876030107,TAPESTRY INC,COM,,9147343,104172,SH
88023B103,TEMPUS AI INC,CL A,,3698028,58200,SH
89677Q107,TRIP COM GROUP LTD,ADS,,29329031,500154,SH
87305R109,TTM TECHNOLOGIES INC,COM,,849056,20800,SH
90138F102,TWILIO INC,CL A,,9988346,80318,SH
91332U101,UNITY SOFTWARE INC,COM,,15168560,626800,SH
922475108,VEEVA SYS INC,CL A COM,,11519200,40000,SH
92826C839,VISA INC,COM CL A,,21617219,60885,SH
929740108,WABTEC,COM,,257501,1230,SH
M98068105,WIX COM LTD,SHS,,5605681,35376,SH
